# z rho(z) P(z) g(z) n(z) K(z) phi(z)
3.251409600000000052e+22 1.295974203925177214e-26 1.818336677667023725e-11 8.571021653950585395e-09 1.317016085239797185e-02 1.793105931573144495e+08 1.594347893159902500e+14
3.258816000000000000e+22 1.295387819008896119e-26 1.817513941228847976e-11 8.575865684728318927e-09 1.316420179577056787e-02 1.793647015844175816e+08 1.600697731179240938e+14
3.266222399999999948e+22 1.294801369821666729e-26 1.816691114614323409e-11 8.580666114102825914e-09 1.315824208599843288e-02 1.794188567864397764e+08 1.607051140710631250e+14
3.273628799999999895e+22 1.294214859654468576e-26 1.815868202440908879e-11 8.585423309337452703e-09 1.315228175652569283e-02 1.794730585219246149e+08 1.613408089602330938e+14
3.281035199999999843e+22 1.293628291769044788e-26 1.815045209285044136e-11 8.590137635079117121e-09 1.314632084049936582e-02 1.795273065513167083e+08 1.619768545969246250e+14
3.288441600000000210e+22 1.293041669397935093e-26 1.814222139682194080e-11 8.594809453367574540e-09 1.314035937076970043e-02 1.795816006369661689e+08 1.626132478192500312e+14
3.295848000000000157e+22 1.292454995744477394e-26 1.813398998126851357e-11 8.599439123644854365e-09 1.313439737989017392e-02 1.796359405431360900e+08 1.632499854919431875e+14
3.303254400000000105e+22 1.291868273982805765e-26 1.812575789072534411e-11 8.604027002764876828e-09 1.312843490011749575e-02 1.796903260360099971e+08 1.638870645063597812e+14
3.310660800000000052e+22 1.291281507257852314e-26 1.811752516931787492e-11 8.608573445003246811e-09 1.312247196341160584e-02 1.797447568836996853e+08 1.645244817804771562e+14
3.318067200000000000e+22 1.290694698685345462e-26 1.810929186076183558e-11 8.613078802067183317e-09 1.311650860143566931e-02 1.797992328562525809e+08 1.651622342587953438e+14
3.325473599999999948e+22 1.290107851351811662e-26 1.810105800836320400e-11 8.617543423105617697e-09 1.311054484555609044e-02 1.798537537256596386e+08 1.658003189109704375e+14
3.332879999999999895e+22 1.289520968314573966e-26 1.809282365501822258e-11 8.621967654719439106e-09 1.310458072684249700e-02 1.799083192658630311e+08 1.664387327331480000e+14
3.340286399999999843e+22 1.288934052601752746e-26 1.808458884321340467e-11 8.626351840971877272e-09 1.309861627606774895e-02 1.799629292527638078e+08 1.670774727469577500e+14
3.347692799999999790e+22 1.288347107212265545e-26 1.807635361502553456e-11 8.630696323399039128e-09 1.309265152370793668e-02 1.800175834642298222e+08 1.677165359990410938e+14
3.355099200000000157e+22 1.287760135115827508e-26 1.806811801212165133e-11 8.635001441020556275e-09 1.308668649994238278e-02 1.800722816801035106e+08 1.683559195610511562e+14
3.362505600000000105e+22 1.287173139252950526e-26 1.805988207575906501e-11 8.639267530350379693e-09 1.308072123465363855e-02 1.801270236822098196e+08 1.689956205296526250e+14
3.369912000000000052e+22 1.286586122540440876e-26 1.805164584686247824e-11 8.643494925407681981e-09 1.307475575748335075e-02 1.801818092538509071e+08 1.696356360265219688e+14
3.377318400000000000e+22 1.285999087869533243e-26 1.804340936599781056e-11 8.647683957727903523e-09 1.306879009781329593e-02 1.802366381799864471e+08 1.702759631983472500e+14
3.384724799999999948e+22 1.285412038098364368e-26 1.803517267326658417e-11 8.651834956373876420e-09 1.306282428468889811e-02 1.802915102479442656e+08 1.709165992162785938e+14
3.392131199999999895e+22 1.284824976059139373e-26 1.802693580840650401e-11 8.655948247947084065e-09 1.305685834689205606e-02 1.803464252467589676e+08 1.715575412751939688e+14
3.399537599999999843e+22 1.284237904558169646e-26 1.801869881079194239e-11 8.660024156599026610e-09 1.305089231294152483e-02 1.804013829671753645e+08 1.721987865948898438e+14
3.406944000000000210e+22 1.283650826375871691e-26 1.801046171943397130e-11 8.664063004042664181e-09 1.304492621109290887e-02 1.804563832016556561e+08 1.728403324186690000e+14
3.414350400000000157e+22 1.283063744266768564e-26 1.800222457298035273e-11 8.668065109563984170e-09 1.303896006933867070e-02 1.805114257443862259e+08 1.734821760132740312e+14
3.421756800000000105e+22 1.282476660959488723e-26 1.799398740971553221e-11 8.672030790033628087e-09 1.303299391540812570e-02 1.805665103912845254e+08 1.741243146688877812e+14
3.429163200000000052e+22 1.281889579156766747e-26 1.798575026756063881e-11 8.675960359918644143e-09 1.302702777676744382e-02 1.806216369400065243e+08 1.747667456991331250e+14
3.436569600000000000e+22 1.281302501535442907e-26 1.797751318407350450e-11 8.679854131294292771e-09 1.302106168061964962e-02 1.806768051899534166e+08 1.754094664410729375e+14
3.443975999999999948e+22 1.280715430746463164e-26 1.796927619644863189e-11 8.683712413855943138e-09 1.301509565390462052e-02 1.807320149422789514e+08 1.760524742552080312e+14
3.451382399999999895e+22 1.280128369414879598e-26 1.796103934151721678e-11 8.687535514931045754e-09 1.300912972329908678e-02 1.807872659998965263e+08 1.766957665243580938e+14
3.458788799999999843e+22 1.279541320139850125e-26 1.795280265574715468e-11 8.691323739491177881e-09 1.300316391521663846e-02 1.808425581674864590e+08 1.773393406542048750e+14
3.466195199999999790e+22 1.278954285494638494e-26 1.794456617524301496e-11 8.695077390164148492e-09 1.299719825580771503e-02 1.808978912515029311e+08 1.779831940732946875e+14
3.473601600000000157e+22 1.278367268026613859e-26 1.793632993574605695e-11 8.698796767246184294e-09 1.299123277095960878e-02 1.809532650601817966e+08 1.786273242320861875e+14
3.481008000000000105e+22 1.277780270261041858e-26 1.792809397268741836e-11 8.702482168714155460e-09 1.298526748633498790e-02 1.810086794031893909e+08 1.792717286029504375e+14
3.488414400000000052e+22 1.277193294702905115e-26 1.791985832121363505e-11 8.706133890237879114e-09 1.297930242739039376e-02 1.810641340914567113e+08 1.799164046801709375e+14
3.495820800000000000e+22 1.276606343826580352e-26 1.791162301604183601e-11 8.709752225192462514e-09 1.297333761927134226e-02 1.811196289381609559e+08 1.805613499799435000e+14
3.503227199999999948e+22 1.276019420083358138e-26 1.790338809156523791e-11 8.713337464670702500e-09 1.296737308688874178e-02 1.811751637580229938e+08 1.812065620403764062e+14
3.510633599999999895e+22 1.275432525901706058e-26 1.789515358185682542e-11 8.716889897495534551e-09 1.296140885492155954e-02 1.812307383672887385e+08 1.818520384214406875e+14
3.518039999999999843e+22 1.274845663687267846e-26 1.788691952066936094e-11 8.720409810232516603e-09 1.295544494781682154e-02 1.812863525837356746e+08 1.824977767036412188e+14
3.525446400000000210e+22 1.274258835822863105e-26 1.787868594143535549e-11 8.723897487202374067e-09 1.294948138978960737e-02 1.813420062266790867e+08 1.831437744892201562e+14
3.532852800000000157e+22 1.273672044668488165e-26 1.787045287726711394e-11 8.727353210493553119e-09 1.294351820482305890e-02 1.813976991169785857e+08 1.837900294014652812e+14
3.540259200000000105e+22 1.273085292561316080e-26 1.786222036095668980e-11 8.730777259974833558e-09 1.293755541666837504e-02 1.814534310770444572e+08 1.844365390840978438e+14
3.547665600000000052e+22 1.272498581815695054e-26 1.785398842497592396e-11 8.734169913307974734e-09 1.293159304884480658e-02 1.815092019308442473e+08 1.850833012012722812e+14
3.555072000000000000e+22 1.271911914723151024e-26 1.784575710147641241e-11 8.737531445960358183e-09 1.292563112463967004e-02 1.815650115039091706e+08 1.857303134375763438e+14
3.562478399999999948e+22 1.271325293552385217e-26 1.783752642228951915e-11 8.740862131217703046e-09 1.291966966710833380e-02 1.816208596233405769e+08 1.863775734980310625e+14
3.569884799999999895e+22 1.270738720549275729e-26 1.782929641892639235e-11 8.744162240196774868e-09 1.291370869907422676e-02 1.816767461178167462e+08 1.870250791080907500e+14
3.577291199999999843e+22 1.270152197936877098e-26 1.782106712257793204e-11 8.747432041858117569e-09 1.290774824312883491e-02 1.817326708175992072e+08 1.876728280135735938e+14
3.584697599999999790e+22 1.269565727915419441e-26 1.781283856411482239e-11 8.750671803018816832e-09 1.290178832163169954e-02 1.817886335545395613e+08 1.883208179793241875e+14
3.592104000000000157e+22 1.268979312663551388e-26 1.780461077410491550e-11 8.753881788365270128e-09 1.289582895672303914e-02 1.818446341619673073e+08 1.889690467905379688e+14
3.599510400000000105e+22 1.268392954345008922e-26 1.779638378290685136e-11 8.757062260465968301e-09 1.288987017039152326e-02 1.819006724740587473e+08 1.896175122519594062e+14
3.606916800000000052e+22 1.267806655096320035e-26 1.778815762049751966e-11 8.760213479784301983e-09 1.288391198434932737e-02 1.819567483270167410e+08 1.902662121873396250e+14
3.614323200000000000e+22 1.267220417032424349e-26 1.777993231655090043e-11 8.763335704691358079e-09 1.287795442008923645e-02 1.820128615585413575e+08 1.909151444394360938e+14
3.621729599999999948e+22 1.266634242248261724e-26 1.777170790046037853e-11 8.766429191478737754e-09 1.287199749890079008e-02 1.820690120076837540e+08 1.915643068700128438e+14
3.629135999999999895e+22 1.266048132818773546e-26 1.776348440133873717e-11 8.769494194371364502e-09 1.286604124187029803e-02 1.821251995148518384e+08 1.922136973598403125e+14
3.636542399999999843e+22 1.265462090798901873e-26 1.775526184801815792e-11 8.772530965540312058e-09 1.286008566988082642e-02 1.821814239218161106e+08 1.928633138086955312e+14
3.643948800000000210e+22 1.264876118223589286e-26 1.774704026905022398e-11 8.775539755115625703e-09 1.285413080361220289e-02 1.822376850717154443e+08 1.935131541353365938e+14
3.651355200000000157e+22 1.264290217107779752e-26 1.773881969270591365e-11 8.778520811199125361e-09 1.284817666354102009e-02 1.822939828090629280e+08 1.941632162762430000e+14
3.658761600000000105e+22 1.263704389446417907e-26 1.773060014697560360e-11 8.781474379877221937e-09 1.284222326994062871e-02 1.823503169797515869e+08 1.948134981866662812e+14
3.666168000000000052e+22 1.263118637214449053e-26 1.772238165956907857e-11 8.784400705233733654e-09 1.283627064288114274e-02 1.824066874310605526e+08 1.954639978402049375e+14
3.673574400000000000e+22 1.262532962366819451e-26 1.771416425791550873e-11 8.787300029362677575e-09 1.283031880222943594e-02 1.824630940116605759e+08 1.961147132280923438e+14
3.680980799999999948e+22 1.261947366838476602e-26 1.770594796916347554e-11 8.790172592381051193e-09 1.282436776764914708e-02 1.825195365716202259e+08 1.967656423591969688e+14
3.688387199999999895e+22 1.261361852544368101e-26 1.769773282018094589e-11 8.793018632441617342e-09 1.281841755860067128e-02 1.825760149624117315e+08 1.974167832600221250e+14
3.695793599999999843e+22 1.260776421379443360e-26 1.768951883755530768e-11 8.795838385745667586e-09 1.281246819434117210e-02 1.826325290369168520e+08 1.980681339747061250e+14
3.703199999999999790e+22 1.260191075218652030e-26 1.768130604759332453e-11 8.798632086555759152e-09 1.280651969392456943e-02 1.826890786494331956e+08 1.987196925650222500e+14
3.710606400000000157e+22 1.259605815921400601e-26 1.767309447638369134e-11 8.801399967208463435e-09 1.280057207624682794e-02 1.827456636552488208e+08 1.993714571103788125e+14
3.718012800000000105e+22 1.259020645330390403e-26 1.766488414978071043e-11 8.804142258127064875e-09 1.279462536003414704e-02 1.828022839107595086e+08 2.000234257070174062e+14
3.725419200000000052e+22 1.258435565264664218e-26 1.765667509330675200e-11 8.806859187834254871e-09 1.278867956377230213e-02 1.828589392741468847e+08 2.006755964679379375e+14
3.732825600000000000e+22 1.257850577525795278e-26 1.764846733223906295e-11 8.809550982964805841e-09 1.278273470576953529e-02 1.829156296047858894e+08 2.013279675236762812e+14
3.740231999999999948e+22 1.257265683897934904e-26 1.764026089161045182e-11 8.812217868278220472e-09 1.277679080415703924e-02 1.829723547632456124e+08 2.019805370210988750e+14
3.747638399999999895e+22 1.256680886147812936e-26 1.763205579620929853e-11 8.814860066671349528e-09 1.277084787688896605e-02 1.830291146112940013e+08 2.026333031233931875e+14
3.755044799999999843e+22 1.256096186024737876e-26 1.762385207057954788e-11 8.817477799190984850e-09 1.276490594174242363e-02 1.830859090119033754e+08 2.032862640100676250e+14
3.762451200000000210e+22 1.255511585260596461e-26 1.761564973902069988e-11 8.820071285046439119e-09 1.275896501631747400e-02 1.831427378292555511e+08 2.039394178769517188e+14
3.769857600000000157e+22 1.254927085569854232e-26 1.760744882558783561e-11 8.822640741622085914e-09 1.275302511803714026e-02 1.831996009287468493e+08 2.045927629361957812e+14
3.777264000000000105e+22 1.254342688649555106e-26 1.759924935409159133e-11 8.825186384489856756e-09 1.274708626414739962e-02 1.832564981769937277e+08 2.052462974162712812e+14
3.784670400000000052e+22 1.253758396179321235e-26 1.759105134809815852e-11 8.827708427421729881e-09 1.274114847171718169e-02 1.833134294418378770e+08 2.059000195617597500e+14
3.792076800000000000e+22 1.253174209821353861e-26 1.758285483092931939e-11 8.830207082402180963e-09 1.273521175763837887e-02 1.833703945923514366e+08 2.065539276321514375e+14
3.799483199999999948e+22 1.252590131220431887e-26 1.757465982566239200e-11 8.832682559640585861e-09 1.272927613862583421e-02 1.834273934988424182e+08 2.072080199034599688e+14
3.806889599999999895e+22 1.252006162003913595e-26 1.756646635513028188e-11 8.835135067583606819e-09 1.272334163121735355e-02 1.834844260328599215e+08 2.078622946670364375e+14
3.814295999999999843e+22 1.251422303781735212e-26 1.755827444192144658e-11 8.837564812927524077e-09 1.271740825177369166e-02 1.835414920671997666e+08 2.085167502292982500e+14
3.821702399999999790e+22 1.250838558146425117e-26 1.755008410838010238e-11 8.839972000630559206e-09 1.271147601647870315e-02 1.835985914759082496e+08 2.091713849117290938e+14
3.829108799999999738e+22 1.250254926678758755e-26 1.754189537668556585e-11 8.842356833925110765e-09 1.270554494139680343e-02 1.836557241337338090e+08 2.098261970508788125e+14
3.836515199999999685e+22 1.249671410942607813e-26 1.753370826877997886e-11 8.844719514330018081e-09 1.269961504242062174e-02 1.837128899166352749e+08 2.104811849983636250e+14
3.843921599999999633e+22 1.249088012482245850e-26 1.752552280633051362e-11 8.847060241662717491e-09 1.269368633524362890e-02 1.837700887020511329e+08 2.111363471208658750e+14
3.851327999999999581e+22 1.248504732826860439e-26 1.751733901079266811e-11 8.849379214051411832e-09 1.268775883540598434e-02 1.838273203684630990e+08 2.117916818001343125e+14
3.858734400000000367e+22 1.247921573490551871e-26 1.750915690341027251e-11 8.851676627947153885e-09 1.268183255829452745e-02 1.838845847954007685e+08 2.124471874322645625e+14
3.866140800000000315e+22 1.247338535972334879e-26 1.750097650521546667e-11 8.853952678135924875e-09 1.267590751914278793e-02 1.839418818634459674e+08 2.131028624275124375e+14
3.873547200000000262e+22 1.246755621756137058e-26 1.749279783702874202e-11 8.856207557750638509e-09 1.266998373303097891e-02 1.839992114542376399e+08 2.137587052112437188e+14
3.880953600000000210e+22 1.246172832310799153e-26 1.748462091945888994e-11 8.858441458283118559e-09 1.266406121488599344e-02 1.840565734504764974e+08 2.144147142227133438e+14
3.888360000000000157e+22 1.245590169090075634e-26 1.747644577290304050e-11 8.860654569596033414e-09 1.265813997948141319e-02 1.841139677359294891e+08 2.150708879150482188e+14
3.895766400000000105e+22 1.245007633532634551e-26 1.746827241754663985e-11 8.862847079934762824e-09 1.265222004143750495e-02 1.841713941954345405e+08 2.157272247552469062e+14
3.903172800000000052e+22 1.244425227062057103e-26 1.746010087336347606e-11 8.865019175939246426e-09 1.264630141522121894e-02 1.842288527149053514e+08 2.163837232241799062e+14
3.910579200000000000e+22 1.243842951086837925e-26 1.745193116011564684e-11 8.867171042655752875e-09 1.264038411514618876e-02 1.842863431813360453e+08 2.170403818165895000e+14
3.917985599999999948e+22 1.243260807000385380e-26 1.744376329735358534e-11 8.869302863548635734e-09 1.263446815537273664e-02 1.843438654828057587e+08 2.176971990410897500e+14
3.925391999999999895e+22 1.242678796181020689e-26 1.743559730441603436e-11 8.871414820512009952e-09 1.262855354990786473e-02 1.844014195084837377e+08 2.183541734201622188e+14
3.932798399999999843e+22 1.242096919991979087e-26 1.742743320043008507e-11 8.873507093881400227e-09 1.262264031260526380e-02 1.844590051486337185e+08 2.190113034890721875e+14
3.940204799999999790e+22 1.241515179781408528e-26 1.741927100431112856e-11 8.875579862445319876e-09 1.261672845716530454e-02 1.845166222946189642e+08 2.196685877966204375e+14
3.947611199999999738e+22 1.240933576886001347e-26 1.741111073481384378e-11 8.877633303456811662e-09 1.261081799717194037e-02 1.845742708385469615e+08 2.203260249051908750e+14
3.955017599999999685e+22 1.240352112630698524e-26 1.740295241052800996e-11 8.879667592644948909e-09 1.260490894608970111e-02 1.846319506733021736e+08 2.209836133899056562e+14
3.962423999999999633e+22 1.239770788321720518e-26 1.739479604978076351e-11 8.881682904226245636e-09 1.259900131719287469e-02 1.846896616932417154e+08 2.216413518386252500e+14
3.969830400000000419e+22 1.239189605252219595e-26 1.738664167071587174e-11 8.883679410916053448e-09 1.259309512362294554e-02 1.847474037936396897e+08 2.222992388519485312e+14
3.977236800000000367e+22 1.238608564702362913e-26 1.737848929129492188e-11 8.885657283939890605e-09 1.258719037838943594e-02 1.848051768706832528e+08 2.229572730432123750e+14
3.984643200000000315e+22 1.238027667939330368e-26 1.737033892929727584e-11 8.887616693044714836e-09 1.258128709436988867e-02 1.848629808214766979e+08 2.236154530384922188e+14
3.992049600000000262e+22 1.237446916217315458e-26 1.736219060232008965e-11 8.889557806510141564e-09 1.257538528430987568e-02 1.849208155440455377e+08 2.242737774766016875e+14
3.999456000000000210e+22 1.236866310777526140e-26 1.735404432777832631e-11 8.891480791159617462e-09 1.256948496082300158e-02 1.849786809373404384e+08 2.249322450090875000e+14
4.006862400000000157e+22 1.236285852848183254e-26 1.734590012290472354e-11 8.893385812371527833e-09 1.256358613639089322e-02 1.850365769012416303e+08 2.255908542991535312e+14
4.014268800000000105e+22 1.235705543644521526e-26 1.733775800474982606e-11 8.895273034090256018e-09 1.255768882336320835e-02 1.850945033365628719e+08 2.262496040224498750e+14
4.021675200000000052e+22 1.235125384368789428e-26 1.732961799018196620e-11 8.897142618837178276e-09 1.255179303395763217e-02 1.851524601450554430e+08 2.269084928671110625e+14
4.029081600000000000e+22 1.234545376210249172e-26 1.732148009588726716e-11 8.898994727721630548e-09 1.254589878025987905e-02 1.852104472294125557e+08 2.275675195329373750e+14
4.036487999999999948e+22 1.233965520345176285e-26 1.731334433836964945e-11 8.900829520451766030e-09 1.254000607422368907e-02 1.852684644932734072e+08 2.282266827313949375e+14
4.043894399999999895e+22 1.233385817936860181e-26 1.730521073395082119e-11 8.902647155345409433e-09 1.253411492767083149e-02 1.853265118412274420e+08 2.288859811856156875e+14
4.051300799999999843e+22 1.232806270135603872e-26 1.729707929877029105e-11 8.904447789340830187e-09 1.252822535229110475e-02 1.853845891788183749e+08 2.295454136303973125e+14
4.058707199999999790e+22 1.232226878078723973e-26 1.728895004878535533e-11 8.906231578007457739e-09 1.252233735964233298e-02 1.854426964125486016e+08 2.302049788122034062e+14
4.066113599999999738e+22 1.231647642890983327e-26 1.728082299977716932e-11 8.907998675556535637e-09 1.251645096115476356e-02 1.855008334498399198e+08 2.308646754891633125e+14
4.073519999999999685e+22 1.231068565690367462e-26 1.727269816743181101e-11 8.909749234851739221e-09 1.251056616818977361e-02 1.855590001984571218e+08 2.315245024310722188e+14
4.080926399999999633e+22 1.230489647579185157e-26 1.726457556721538326e-11 8.911483407419710595e-09 1.250468299194942498e-02 1.856171965674048364e+08 2.321844584186903750e+14
4.088332799999999581e+22 1.229910889646561775e-26 1.725645521440903655e-11 8.913201343460552243e-09 1.249880144350180508e-02 1.856754224666818380e+08 2.328445422436449688e+14
4.095739200000000367e+22 1.229332292970512305e-26 1.724833712413802363e-11 8.914903191858247846e-09 1.249292153380209512e-02 1.857336778070766926e+08 2.335047527093797188e+14
4.103145600000000315e+22 1.228753858617941937e-26 1.724022131137171895e-11 8.916589100191040092e-09 1.248704327369257183e-02 1.857919625001713336e+08 2.341650886300069688e+14
4.110552000000000262e+22 1.228175587644645776e-26 1.723210779092362836e-11 8.918259214741727424e-09 1.248116667390260920e-02 1.858502764583443701e+08 2.348255488302933750e+14
4.117958400000000210e+22 1.227597481095308982e-26 1.722399657745136323e-11 8.919913680507949195e-09 1.247529174504867847e-02 1.859086195947749317e+08 2.354861321456595938e+14
4.125364800000000157e+22 1.227019540003506489e-26 1.721588768545665663e-11 8.921552641212340145e-09 1.246941849763434293e-02 1.859669918234462440e+08 2.361468374221804688e+14
4.132771200000000105e+22 1.226441765391703572e-26 1.720778112928536977e-11 8.923176239312688178e-09 1.246354694205026661e-02 1.860253930591491759e+08 2.368076635165849375e+14
4.140177600000000052e+22 1.225864158271255277e-26 1.719967692312747263e-11 8.924784616011999490e-09 1.245767708857420560e-02 1.860838232174857259e+08 2.374686092962560000e+14
4.147584000000000000e+22 1.225286719642406566e-26 1.719157508101705367e-11 8.926377911268522350e-09 1.245180894737101494e-02 1.861422822148729563e+08 2.381296736392309062e+14
4.154990399999999948e+22 1.224709450494292600e-26 1.718347561683233594e-11 8.927956263805699736e-09 1.244594252849264525e-02 1.862007699685464203e+08 2.387908554340237500e+14
4.162396799999999895e+22 1.224132351804938453e-26 1.717537854429564480e-11 8.929519811122055793e-09 1.244007784187814089e-02 1.862592863965639472e+08 2.394521535785179062e+14
4.169803199999999843e+22 1.223555424541259259e-26 1.716728387697343700e-11 8.931068689501047559e-09 1.243421489735364698e-02 1.863178314178090692e+08 2.401135669815881250e+14
4.177209599999999790e+22 1.222978669659060064e-26 1.715919162827627807e-11 8.932603034020833969e-09 1.242835370463240066e-02 1.863764049519951344e+08 2.407750945620859062e+14
4.184615999999999738e+22 1.222402088103035828e-26 1.715110181145886489e-11 8.934122978563991913e-09 1.242249427331473637e-02 1.864350069196686149e+08 2.414367352485653750e+14
4.192022399999999685e+22 1.221825680807262314e-26 1.714301443962688231e-11 8.935628655827182672e-09 1.241663661289306962e-02 1.864936372421630323e+08 2.420984879792831875e+14
4.199428799999999633e+22 1.221249448700522549e-26 1.713492952581176923e-11 8.937120197330732324e-09 1.241078073280603260e-02 1.865522958410601318e+08 2.427603517021987188e+14
4.206835200000000419e+22 1.220673392697676436e-26 1.712684708284961100e-11 8.938597733428185681e-09 1.240492664235076474e-02 1.866109826390706003e+08 2.434223253749738750e+14
4.214241600000000367e+22 1.220097513702380091e-26 1.711876712341929312e-11 8.940061393315782467e-09 1.239907435071054519e-02 1.866696975597619712e+08 2.440844079649730938e+14
4.221648000000000315e+22 1.219521812608843490e-26 1.711068966006716799e-11 8.941511305041860708e-09 1.239322386697266389e-02 1.867284405273825526e+08 2.447465984492635625e+14
4.229054400000000262e+22 1.218946290301832616e-26 1.710261470520708080e-11 8.942947595516232001e-09 1.238737520012843200e-02 1.867872114668646753e+08 2.454088958146149688e+14
4.236460800000000210e+22 1.218370947656668176e-26 1.709454227112035337e-11 8.944370390519469093e-09 1.238152835907317846e-02 1.868460103038277626e+08 2.460712990569521562e+14
4.243867200000000157e+22 1.217795785539226454e-26 1.708647236995579704e-11 8.945779814712155416e-09 1.237568335260625166e-02 1.869048369645814002e+08 2.467338071809943125e+14
4.251273600000000105e+22 1.217220804805938883e-26 1.707840501372970947e-11 8.947175991644048595e-09 1.236984018943101948e-02 1.869636913761284351e+08 2.473964192014780312e+14
4.258680000000000052e+22 1.216646006303791619e-26 1.707034021432585849e-11 8.948559043763210868e-09 1.236399887815486237e-02 1.870225734661683738e+08 2.480591341419891250e+14
4.266086400000000000e+22 1.216071390870326681e-26 1.706227798349550468e-11 8.949929092425065055e-09 1.235815942728918718e-02 1.870814831631000638e+08 2.487219510349238125e+14
4.273492799999999948e+22 1.215496959333640667e-26 1.705421833285738525e-11 8.951286257901399254e-09 1.235232184524941157e-02 1.871404203960253596e+08 2.493848689214885625e+14
4.280899199999999895e+22 1.214922712512385753e-26 1.704616127389773343e-11 8.952630659389297075e-09 1.234648614035497791e-02 1.871993850947520137e+08 2.500478868517002188e+14
4.288305599999999843e+22 1.214348651215768978e-26 1.703810681797024613e-11 8.953962415020029836e-09 1.234065232082934283e-02 1.872583771897968650e+08 2.507110038843860312e+14
4.295711999999999790e+22 1.213774776243552963e-26 1.703005497629612271e-11 8.955281641867872652e-09 1.233482039479998245e-02 1.873173966123891473e+08 2.513742190871834688e+14
4.303118399999999738e+22 1.213201088386055189e-26 1.702200575996403273e-11 8.956588455958865934e-09 1.232899037029839238e-02 1.873764432944735587e+08 2.520375315365404062e+14
4.310524799999999685e+22 1.212627588424148432e-26 1.701395917993012879e-11 8.957882972279522290e-09 1.232316225526008426e-02 1.874355171687136292e+08 2.527009403177150938e+14
4.317931199999999633e+22 1.212054277129261048e-26 1.700591524701805952e-11 8.959165304785475529e-09 1.231733605752459264e-02 1.874946181684947312e+08 2.533644445241010938e+14
4.325337599999999581e+22 1.211481155266723803e-26 1.699787397196592173e-11 8.960435566410060172e-09 1.231151178486948952e-02 1.875537462275820076e+08 2.540280432572164062e+14
4.332744000000000367e+22 1.210908223594375982e-26 1.698983536540668276e-11 8.961693869072828110e-09 1.230568944499620988e-02 1.876129012802662551e+08 2.546917356276296562e+14
4.340150400000000315e+22 1.210335482857729102e-26 1.698179943780037105e-11 8.962940323688050363e-09 1.229986904548091564e-02 1.876720832618662417e+08 2.553555207538970625e+14
4.347556800000000262e+22 1.209762933794296096e-26 1.697376619949477047e-11 8.964175040173091458e-09 1.229405059381847957e-02 1.877312921082852185e+08 2.560193977625513125e+14
4.354963200000000210e+22 1.209190577133613125e-26 1.696573566072575321e-11 8.965398127456777187e-09 1.228823409742271430e-02 1.877905277560115159e+08 2.566833657881010625e+14
4.362369600000000157e+22 1.208618413597240290e-26 1.695770783161727648e-11 8.966609693487697845e-09 1.228241956362637402e-02 1.878497901421210468e+08 2.573474239730311250e+14
4.369776000000000105e+22 1.208046443898759773e-26 1.694968272218136963e-11 8.967809845242422137e-09 1.227660699968114236e-02 1.879090792042802274e+08 2.580115714678024375e+14
4.377182400000000052e+22 1.207474668743777842e-26 1.694166034231815029e-11 8.968998688733694534e-09 1.227079641275764625e-02 1.879683948807483315e+08 2.586758074308520312e+14
4.384588800000000000e+22 1.206903088829923848e-26 1.693364070181581142e-11 8.970176329018548264e-09 1.226498780994544728e-02 1.880277371103806496e+08 2.593401310285930938e+14
4.391995199999999948e+22 1.206331704846850082e-26 1.692562381035062783e-11 8.971342870206362046e-09 1.225918119825304339e-02 1.880871058326307237e+08 2.600045414354149688e+14
4.399401599999999895e+22 1.205760517476232489e-26 1.691760967748695937e-11 8.972498415466885404e-09 1.225337658460787411e-02 1.881465009875533879e+08 2.606690378332529688e+14
4.406807999999999843e+22 1.205189527391769814e-26 1.690959831267724445e-11 8.973643067038161394e-09 1.224757397585631014e-02 1.882059225158076584e+08 2.613336194110564062e+14
4.414214399999999790e+22 1.204618735259184312e-26 1.690158972526199686e-11 8.974776926234442731e-09 1.224177337876366199e-02 1.882653703586589396e+08 2.619982853661715000e+14
4.421620799999999738e+22 1.204048141736221607e-26 1.689358392446981867e-11 8.975900093454010294e-09 1.223597480001418179e-02 1.883248444579821527e+08 2.626630349032101250e+14
4.429027199999999685e+22 1.203477747472650123e-26 1.688558091941739052e-11 8.977012668186953589e-09 1.223017824621105108e-02 1.883843447562646270e+08 2.633278672339828125e+14
4.436433599999999633e+22 1.202907553110261648e-26 1.687758071910947488e-11 8.978114749022906542e-09 1.222438372387639298e-02 1.884438711966084838e+08 2.639927815774984375e+14
4.443840000000000419e+22 1.202337559282871775e-26 1.686958333243890633e-11 8.979206433658702230e-09 1.221859123945126871e-02 1.885034237227336764e+08 2.646577771599646250e+14
4.451246400000000367e+22 1.201767766616319034e-26 1.686158876818662068e-11 8.980287818905981285e-09 1.221280079929567934e-02 1.885630022789806128e+08 2.653228532147872500e+14
4.458652800000000315e+22 1.201198175732198295e-26 1.685359703507399670e-11 8.981359000698755636e-09 1.220701240972649725e-02 1.886226068099223375e+08 2.659880089825709688e+14
4.466059200000000262e+22 1.200628787244795468e-26 1.684560814171986865e-11 8.982420074100901110e-09 1.220122607698631914e-02 1.886822372606868446e+08 2.666532437111188438e+14
4.473465600000000210e+22 1.200059601758245344e-26 1.683762209660064382e-11 8.983471133313607021e-09 1.219544180721458121e-02 1.887418935772575438e+08 2.673185566554324688e+14
