# z rho(z) P(z) g(z) n(z) K(z) phi(z)
1.036896000000000000e+21 1.127478931789183494e-25 4.687190449178330439e-10 1.131373019305010298e-09 1.131639571477392886e-01 1.282278924679074883e+08 5.866132611105732422e+11
1.110960000000000000e+21 1.127455395030856819e-25 4.687092601435262169e-10 1.212151635828641145e-09 1.131615947863367222e-01 1.282296770519825667e+08 6.733987077821918945e+11
1.185024000000000000e+21 1.127430236315598941e-25 4.686988010842439189e-10 1.292923273132564212e-09 1.131590696307040317e-01 1.282315846833554357e+08 7.661666863226218262e+11
1.259088000000000000e+21 1.127403455897005088e-25 4.686876678454117668e-10 1.373687466563094891e-09 1.131563817062943567e-01 1.282336153565223515e+08 8.649166626153177490e+11
1.333152000000000000e+21 1.127375054044932257e-25 4.686758605392155105e-10 1.454443751587951185e-09 1.131535310401929617e-01 1.282357690656296760e+08 9.696480681274218750e+11
1.407216000000000000e+21 1.127345031045498070e-25 4.686633792846008271e-10 1.535191663803823239e-09 1.131505176611172087e-01 1.282380458044733256e+08 1.080360299935559204e+12
1.481280000000000000e+21 1.127313387201081688e-25 4.686502242072738373e-10 1.615930738943931905e-09 1.131473415994165843e-01 1.282404455664983839e+08 1.197052720728722656e+12
1.555344000000000000e+21 1.127280122830322895e-25 4.686363954397001749e-10 1.696660512885585868e-09 1.131440028870726450e-01 1.282429683447985500e+08 1.319724658808273193e+12
1.629408000000000000e+21 1.127245238268123248e-25 4.686218931211063312e-10 1.777380521657736699e-09 1.131405015576991274e-01 1.282456141321155429e+08 1.448375408107045166e+12
1.703472000000000000e+21 1.127208733865644233e-25 4.686067173974783105e-10 1.858090301448525223e-09 1.131368376465418102e-01 1.282483829208386689e+08 1.583004228194293457e+12
1.777536000000000000e+21 1.127170609990310028e-25 4.685908684215627678e-10 1.938789388612822304e-09 1.131330111904786384e-01 1.282512747030041218e+08 1.723610344295594482e+12
1.851600000000000000e+21 1.127130867025804286e-25 4.685743463528658711e-10 2.019477319679770047e-09 1.131290222280196267e-01 1.282542894702943861e+08 1.870192947316211670e+12
1.925664000000000000e+21 1.127089505372073118e-25 4.685571513576544391e-10 2.100153631360310377e-09 1.131248707993069147e-01 1.282574272140376717e+08 2.022751193841095703e+12
1.999728000000000000e+21 1.127046525445322798e-25 4.685392836089550105e-10 2.180817860554714663e-09 1.131205569461147531e-01 1.282606879252070934e+08 2.181284206135694092e+12
2.073792000000000000e+21 1.127001927678020912e-25 4.685207432865544641e-10 2.261469544360100924e-09 1.131160807118495037e-01 1.282640715944200456e+08 2.345791072181869141e+12
2.147856000000000000e+21 1.126955712518896816e-25 4.685015305769999159e-10 2.342108220077950422e-09 1.131114421415496535e-01 1.282675782119374871e+08 2.516270845669182129e+12
2.221920000000000000e+21 1.126907880432939802e-25 4.684816456735980984e-10 2.422733425221615152e-09 1.131066412818857586e-01 1.282712077676632553e+08 2.692722546035107422e+12
2.295984000000000000e+21 1.126858431901401387e-25 4.684610887764163945e-10 2.503344697523815408e-09 1.131016781811605282e-01 1.282749602511430383e+08 2.875145158486933594e+12
2.370048000000000000e+21 1.126807367421793257e-25 4.684398600922820107e-10 2.583941574944141070e-09 1.130965528893087685e-01 1.282788356515638232e+08 3.063537634001764160e+12
2.444112000000000000e+21 1.126754687507747208e-25 4.684179598347234537e-10 2.664523595676530142e-09 1.130912654578831583e-01 1.282828339577636570e+08 3.257898889326716309e+12
2.518176000000000000e+21 1.126700392688245110e-25 4.683953882236508253e-10 2.745090298156755982e-09 1.130858159399771162e-01 1.282869551582891941e+08 3.458227807023426758e+12
2.592240000000000000e+21 1.126644483509251745e-25 4.683721454860341102e-10 2.825641221069895496e-09 1.130802043903885723e-01 1.282911992412709892e+08 3.664523235462799805e+12
2.666304000000000000e+21 1.126586960532970244e-25 4.683482318555942247e-10 2.906175903357794034e-09 1.130744308655453056e-01 1.282955661944789141e+08 3.876783988862093750e+12
2.740368000000000000e+21 1.126527824337620079e-25 4.683236475727104750e-10 2.986693884226521597e-09 1.130684954234826567e-01 1.283000560053381473e+08 4.095008847323380859e+12
2.814432000000000000e+21 1.126467075517437292e-25 4.682983928844204545e-10 3.067194703153822833e-09 1.130623981238435272e-01 1.283046686609282494e+08 4.319196556833549805e+12
2.888496000000000000e+21 1.126404714682674496e-25 4.682724680444202503e-10 3.147677899896550501e-09 1.130561390278783385e-01 1.283094041479820311e+08 4.549345829264302734e+12
2.962560000000000000e+21 1.126340742459600641e-25 4.682458733130641329e-10 3.228143014498103066e-09 1.130497181984451011e-01 1.283142624528846890e+08 4.785455342399040039e+12
3.036624000000000000e+21 1.126275159490501019e-25 4.682186089573653839e-10 3.308589587295845331e-09 1.130431357000093867e-01 1.283192435616725981e+08 5.027523739980890625e+12
3.110688000000000000e+21 1.126207966433677264e-25 4.681906752509949510e-10 3.389017158928514191e-09 1.130363915986442730e-01 1.283243474600323886e+08 5.275549631691397461e+12
3.184752000000000000e+21 1.126139163963448265e-25 4.681620724742826894e-10 3.469425270343633061e-09 1.130294859620304682e-01 1.283295741332996637e+08 5.529531593235010742e+12
3.258816000000000000e+21 1.126068752770148334e-25 4.681328009142165347e-10 3.549813462804893640e-09 1.130224188594561585e-01 1.283349235664580613e+08 5.789468166342719727e+12
3.332880000000000000e+21 1.125996733560128584e-25 4.681028608644432260e-10 3.630181277899546355e-09 1.130151903618171472e-01 1.283403957441379279e+08 6.055357858772056641e+12
3.406944000000000000e+21 1.125923107055756924e-25 4.680722526252675828e-10 3.710528257545771367e-09 1.130078005416167569e-01 1.283459906506151557e+08 6.327199144309059570e+12
3.481008000000000000e+21 1.125847873995417377e-25 4.680409765036529184e-10 3.790853944000042544e-09 1.130002494729658719e-01 1.283517082698101401e+08 6.604990462852747070e+12
3.555072000000000000e+21 1.125771035133510533e-25 4.680090328132210397e-10 3.871157879864480276e-09 1.129925372315829513e-01 1.283575485852862597e+08 6.888730220377970703e+12
3.629136000000000000e+21 1.125692591240453095e-25 4.679764218742518337e-10 3.951439608094188561e-09 1.129846638947939741e-01 1.283635115802488327e+08 7.178416789007632812e+12
3.703200000000000000e+21 1.125612543102678792e-25 4.679431440136843017e-10 4.031698672004593338e-09 1.129766295415325084e-01 1.283695972375437319e+08 7.474048507061300781e+12
3.777264000000000000e+21 1.125530891522637237e-25 4.679091995651150080e-10 4.111934615278753527e-09 1.129684342523396695e-01 1.283758055396559685e+08 7.775623679055208008e+12
3.851328000000000000e+21 1.125447637317804852e-25 4.678745888683877986e-10 4.192146981974674957e-09 1.129600781092647138e-01 1.283821364687838405e+08 8.083140575702253906e+12
3.925392000000000000e+21 1.125362781321553181e-25 4.678393122699545551e-10 4.272335316532602792e-09 1.129515611959523574e-01 1.283885900067713708e+08 8.396597433925943359e+12
3.999456000000000000e+21 1.125276324383909737e-25 4.678033701231913847e-10 4.352499163782308161e-09 1.129428835977190348e-01 1.283951661350490004e+08 8.715992456970121094e+12
4.073520000000000000e+21 1.125188267370554480e-25 4.677667627879814110e-10 4.432638068950354118e-09 1.129340454014521877e-01 1.284018648347086012e+08 9.041323814321132812e+12
4.147584000000000000e+21 1.125098611162819808e-25 4.677294906307148770e-10 4.512751577667369864e-09 1.129250466956102789e-01 1.284086860865019709e+08 9.372589641833871094e+12
4.221648000000000000e+21 1.125007356657689646e-25 4.676915540242887319e-10 4.592839235975274518e-09 1.129158875702227088e-01 1.284156298708393574e+08 9.709788041759921875e+12
4.295712000000000000e+21 1.124914504767800587e-25 4.676529533481071482e-10 4.672900590334534800e-09 1.129065681168899549e-01 1.284226961677879989e+08 1.005291708274757227e+13
4.369776000000000000e+21 1.124820056421441899e-25 4.676136889880813144e-10 4.752935187631369769e-09 1.128970884287834459e-01 1.284298849570705742e+08 1.040197479984180859e+13
4.443840000000000000e+21 1.124724012562554141e-25 4.675737613366292287e-10 4.832942575184970463e-09 1.128874486006456179e-01 1.284371962180636227e+08 1.075695919450665625e+13
4.517904000000000000e+21 1.124626374150731005e-25 4.675331707926760088e-10 4.912922300754678994e-09 1.128776487287899144e-01 1.284446299297960550e+08 1.111786823475347266e+13
4.591968000000000000e+21 1.124527142161217705e-25 4.674919177616536854e-10 4.992873912547185021e-09 1.128676889111007720e-01 1.284521860709474236e+08 1.148469985503949023e+13
4.666032000000000000e+21 1.124426317584912128e-25 4.674500026555017191e-10 5.072796959223681690e-09 1.128575692470336345e-01 1.284598646198464334e+08 1.185745195642300000e+13
4.740096000000000000e+21 1.124323901428364372e-25 4.674074258926658630e-10 5.152690989907029018e-09 1.128472898376149530e-01 1.284676655544691086e+08 1.223612240659029102e+13
4.814159999999999476e+21 1.124219894713776520e-25 4.673641878980993001e-10 5.232555554188874262e-09 1.128368507854421443e-01 1.284755888524372578e+08 1.262070903985565234e+13
4.888224000000000000e+21 1.124114298479003553e-25 4.673202891032621261e-10 5.312390202136796281e-09 1.128262521946836738e-01 1.284836344910167009e+08 1.301120965716138086e+13
4.962288000000000524e+21 1.124007113777551518e-25 4.672757299461215566e-10 5.392194484301399435e-09 1.128154941710789727e-01 1.284918024471155405e+08 1.340762202609362500e+13
5.036352000000000000e+21 1.123898341678580053e-25 4.672305108711515133e-10 5.471967951723411620e-09 1.128045768219384792e-01 1.285000926972823739e+08 1.380994388104265039e+13
5.110415999999999476e+21 1.123787983266817436e-25 4.671846323292989162e-10 5.551710155940761630e-09 1.127935002561353539e-01 1.285085052177108079e+08 1.421817292307765234e+13
5.184480000000000000e+21 1.123676039641051502e-25 4.671380947773552335e-10 5.631420648995651547e-09 1.127822645839538646e-01 1.285170399843527675e+08 1.463230682011155469e+13
5.258544000000000524e+21 1.123562511916436089e-25 4.670908986789153905e-10 5.711098983441593570e-09 1.127708699173208678e-01 1.285256969727409333e+08 1.505234320694905859e+13
5.332608000000000000e+21 1.123447401223956326e-25 4.670430445041563952e-10 5.790744712350432774e-09 1.127593163697522549e-01 1.285344761580275446e+08 1.547827968528665430e+13
5.406671999999999476e+21 1.123330708709782343e-25 4.669945327295675747e-10 5.870357389319393039e-09 1.127476040562880172e-01 1.285433775150317252e+08 1.591011382371263086e+13
5.480736000000000000e+21 1.123212435535269038e-25 4.669453638379507812e-10 5.949936568478048526e-09 1.127357330934921770e-01 1.285524010182376951e+08 1.634784315770842969e+13
5.554800000000000524e+21 1.123092582876955850e-25 4.668955383184209093e-10 6.029481804495313351e-09 1.127237035994528846e-01 1.285615466417928636e+08 1.679146518981454492e+13
5.628864000000000000e+21 1.122971151926566988e-25 4.668450566664050692e-10 6.108992652586413069e-09 1.127115156937822937e-01 1.285708143595057726e+08 1.724097738955608008e+13
5.702927999999999476e+21 1.122848143891011199e-25 4.667939193836433099e-10 6.188468668519828849e-09 1.126991694976166997e-01 1.285802041448441893e+08 1.769637719352570703e+13
5.776992000000000000e+21 1.122723559992382232e-25 4.667421269781879989e-10 6.267909408624240834e-09 1.126866651336164149e-01 1.285897159709331542e+08 1.815766200550524609e+13
5.851056000000000524e+21 1.122597401467958375e-25 4.666896799644044430e-10 6.347314429795416893e-09 1.126740027259658522e-01 1.285993498105527759e+08 1.862482919646564453e+13
5.925120000000000000e+21 1.122469669570202226e-25 4.666365788629703711e-10 6.426683289503137788e-09 1.126611824003734830e-01 1.286091056361363679e+08 1.909787610456700000e+13
5.999183999999999476e+21 1.122340365566761613e-25 4.665828242008760372e-10 6.506015545798061936e-09 1.126482042840718650e-01 1.286189834197682887e+08 1.957680003515856641e+13
6.073248000000000000e+21 1.122209490740468673e-25 4.665284165114246347e-10 6.585310757318591013e-09 1.126350685058176010e-01 1.286289831331817806e+08 2.006159826085060156e+13
6.147312000000000524e+21 1.122077046389340315e-25 4.664733563342316754e-10 6.664568483297710737e-09 1.126217751958913937e-01 1.286391047477568686e+08 2.055226802166930469e+13
6.221376000000000000e+21 1.121943033826578445e-25 4.664176442152255070e-10 6.743788283569822552e-09 1.126083244860980048e-01 1.286493482345182747e+08 2.104880652489597656e+13
6.295439999999999476e+21 1.121807454380569051e-25 4.663612807066470022e-10 6.822969718577536438e-09 1.125947165097662822e-01 1.286597135641330630e+08 2.155121094531600391e+13
6.369504000000000000e+21 1.121670309394877380e-25 4.663042663670471816e-10 6.902112349378476946e-09 1.125809514017484941e-01 1.286702007069090307e+08 2.205947842523579688e+13
6.443568000000000524e+21 1.121531600226730587e-25 4.662466017606566941e-10 6.981215737652040446e-09 1.125670292982682563e-01 1.286808096329084188e+08 2.257360607448276172e+13
6.517632000000000000e+21 1.121391328248589500e-25 4.661882874580393941e-10 7.060279445706142430e-09 1.125529503370780865e-01 1.286915403118254691e+08 2.309359097040533203e+13
6.591695999999999476e+21 1.121249494848721442e-25 4.661293240363300515e-10 7.139303036483959043e-09 1.125387146575170527e-01 1.287023927129403353e+08 2.361943015787480078e+13
6.665760000000000000e+21 1.121106101430021522e-25 4.660697120787443514e-10 7.218286073570628892e-09 1.125243224003923265e-01 1.287133668052070737e+08 2.415112064950635938e+13
6.739824000000000524e+21 1.120961149410011722e-25 4.660094521745792039e-10 7.297228121199948251e-09 1.125097737079792104e-01 1.287244625572510660e+08 2.468865942554742578e+13
6.813888000000000000e+21 1.120814640220840658e-25 4.659485449192117100e-10 7.376128744261040617e-09 1.124950687240210689e-01 1.287356799373670071e+08 2.523204343397298047e+13
6.887951999999999476e+21 1.120666575309284510e-25 4.658869909141000927e-10 7.454987508305008068e-09 1.124802075937293977e-01 1.287470189135164469e+08 2.578126959064627344e+13
6.962016000000000000e+21 1.120516956136745863e-25 4.658247907667834897e-10 7.533803979551566081e-09 1.124651904637837679e-01 1.287584794533252865e+08 2.633633477931876172e+13
7.036080000000000524e+21 1.120365784179254862e-25 4.657619450908815399e-10 7.612577724895647742e-09 1.124500174823318543e-01 1.287700615240815133e+08 2.689723585163013281e+13
7.110144000000000000e+21 1.120213060927468520e-25 4.656984545060947972e-10 7.691308311913996371e-09 1.124346887989894767e-01 1.287817650927327424e+08 2.746396962710829297e+13
7.184207999999999476e+21 1.120058787886670950e-25 4.656343196382045753e-10 7.769995308871733342e-09 1.124192045648404747e-01 1.287935901258836836e+08 2.803653289319984375e+13
7.258272000000000000e+21 1.119902966576772905e-25 4.655695411190731027e-10 7.848638284728917621e-09 1.124035649324368613e-01 1.288055365897937417e+08 2.861492240555121875e+13
7.332336000000000524e+21 1.119745598532312692e-25 4.655041195866432642e-10 7.927236809147047411e-09 1.123877700557987108e-01 1.288176044503744394e+08 2.919913488774486719e+13
7.406400000000000000e+21 1.119586685302455262e-25 4.654380556849388597e-10 8.005790452495586598e-09 1.123718200904142150e-01 1.288297936731869578e+08 2.978916703157348047e+13
7.480463999999999476e+21 1.119426228450992891e-25 4.653713500640642937e-10 8.084298785858441583e-09 1.123557151932396553e-01 1.288421042234394550e+08 3.038501549712124219e+13
7.554528000000000000e+21 1.119264229556344497e-25 4.653040033802049371e-10 8.162761381040428180e-09 1.123394555226994024e-01 1.288545360659846067e+08 3.098667691276378125e+13
7.628592000000000524e+21 1.119100690211423852e-25 4.652360162955717581e-10 8.241177810573697147e-09 1.123230412386726496e-01 1.288670891653271019e+08 3.159414787516817969e+13
7.702656000000000000e+21 1.118935612021760170e-25 4.651673894776203086e-10 8.319547647724168008e-09 1.123064725023047855e-01 1.288797634857652187e+08 3.220742494929298828e+13
7.776719999999999476e+21 1.118768996608424217e-25 4.650981236002672482e-10 8.397870466497918187e-09 1.122897494763011039e-01 1.288925589911637902e+08 3.282650466845454297e+13
7.850784000000000000e+21 1.118600845607192834e-25 4.650282193435428765e-10 8.476145841647547339e-09 1.122728723248429400e-01 1.289054756450154185e+08 3.345138353460960938e+13
7.924848000000000524e+21 1.118431160667833772e-25 4.649576773932936070e-10 8.554373348678544989e-09 1.122558412135158529e-01 1.289185134104928076e+08 3.408205801804585156e+13
7.998912000000000000e+21 1.118259943454105460e-25 4.648864984411825356e-10 8.632552563855605223e-09 1.122386563093096673e-01 1.289316722504460514e+08 3.471852455773073047e+13
8.072975999999999476e+21 1.118087195643757695e-25 4.648146831846886648e-10 8.710683064208934773e-09 1.122213177806184597e-01 1.289449521274000108e+08 3.536077956136299219e+13
8.147040000000000000e+21 1.117912918928530493e-25 4.647422323271075765e-10 8.788764427540532967e-09 1.122038257972405306e-01 1.289583530035514981e+08 3.600881940537266406e+13
8.221104000000000524e+21 1.117737115014155237e-25 4.646691465775511727e-10 8.866796232430456802e-09 1.121861805303784598e-01 1.289718748407663852e+08 3.666264043492102344e+13
8.295168000000000000e+21 1.117559785620353530e-25 4.645954266509476760e-10 8.944778058243028098e-09 1.121683821526390651e-01 1.289855176005771160e+08 3.732223896390060156e+13
8.369231999999999476e+21 1.117380932480838802e-25 4.645210732680415262e-10 9.022709485133088646e-09 1.121504308380334158e-01 1.289992812441796958e+08 3.798761127501439844e+13
8.443296000000000000e+21 1.117200557343314702e-25 4.644460871553936903e-10 9.100590094052151120e-09 1.121323267619768471e-01 1.290131657324308157e+08 3.865875362008342188e+13
8.517360000000000524e+21 1.117018661969475787e-25 4.643704690453811971e-10 9.178419466754571496e-09 1.121140701012889040e-01 1.290271710258451998e+08 3.933566221969367188e+13
8.591424000000000000e+21 1.116835248135007752e-25 4.642942196761977580e-10 9.256197185803688392e-09 1.120956610341934251e-01 1.290412970845924914e+08 4.001833326358592188e+13
8.665487999999999476e+21 1.116650317629586971e-25 4.642173397918530430e-10 9.333922834577945854e-09 1.120770997403184865e-01 1.290555438684944957e+08 4.070676291070901562e+13
8.739552000000000000e+21 1.116463872256880726e-25 4.641398301421734043e-10 9.411595997276963211e-09 1.120583864006963887e-01 1.290699113370221853e+08 4.140094728921990625e+13
8.813616000000000524e+21 1.116275913834547208e-25 4.640616914828012045e-10 9.489216258927614848e-09 1.120395211977637251e-01 1.290843994492927194e+08 4.210088249648360156e+13
8.887680000000000000e+21 1.116086444192988618e-25 4.639829245746768979e-10 9.566783205390060359e-09 1.120205043152361635e-01 1.290990081641626358e+08 4.280656459907317969e+13
8.961743999999999476e+21 1.115895465175656523e-25 4.639035301841660548e-10 9.644296423363774687e-09 1.120013359381391432e-01 1.291137374402014315e+08 4.351798963282567188e+13
9.035808000000000000e+21 1.115702978641162695e-25 4.638235090839363791e-10 9.721755500393513756e-09 1.119820162530196922e-01 1.291285872355257124e+08 4.423515360322236719e+13
9.109872000000000524e+21 1.115508986461423801e-25 4.637428620521870870e-10 9.799160024875298292e-09 1.119625454477602700e-01 1.291435575079392046e+08 4.495805248497899219e+13
9.183936000000000000e+21 1.115313490521644186e-25 4.636615898726409446e-10 9.876509586062338093e-09 1.119429237115769776e-01 1.291586482149311304e+08 4.568668222243995312e+13
9.257999999999999476e+21 1.115116492720314037e-25 4.635796933345443718e-10 9.953803774070966220e-09 1.119231512350194468e-01 1.291738593136732727e+08 4.642103872967182812e+13
9.332064000000000000e+21 1.114917994969211220e-25 4.634971732326674938e-10 1.003104217988650371e-08 1.119032282099709230e-01 1.291891907610166967e+08 4.716111789046340625e+13
9.406128000000000524e+21 1.114717999193399899e-25 4.634140303673039859e-10 1.010822439536911601e-08 1.118831548296482098e-01 1.292046425134889781e+08 4.790691555832563281e+13
9.480192000000000000e+21 1.114516507331230770e-25 4.633302655442712290e-10 1.018535001325968101e-08 1.118629312886016969e-01 1.292202145272908062e+08 4.865842755649163281e+13
9.554255999999999476e+21 1.114313521334341976e-25 4.632458795749098956e-10 1.026241862718556275e-08 1.118425577827153600e-01 1.292359067582930475e+08 4.941564967792990625e+13
9.628319999999998951e+21 1.114109043167657503e-25 4.631608732760845702e-10 1.033942983166640994e-08 1.118220345092067330e-01 1.292517191620334536e+08 5.017857768576899219e+13
9.702384000000000524e+21 1.113903074809389012e-25 4.630752474701835430e-10 1.041638322211991816e-08 1.118013616666269638e-01 1.292676516937135607e+08 5.094720731295029688e+13
9.776448000000000000e+21 1.113695618251034238e-25 4.629890029851184473e-10 1.049327839486752906e-08 1.117805394548607445e-01 1.292837043081955016e+08 5.172153426247318750e+13
9.850511999999999476e+21 1.113486675497378362e-25 4.629021406543245701e-10 1.057011494714017103e-08 1.117595680751263670e-01 1.292998769599986821e+08 5.250155420761085938e+13
9.924576000000001049e+21 1.113276248566492637e-25 4.628146613167610590e-10 1.064689247708389894e-08 1.117384477299757095e-01 1.293161696032965630e+08 5.328726279191023438e+13
9.998640000000000524e+21 1.113064339489735535e-25 4.627265658169104566e-10 1.072361058376557518e-08 1.117171786232942221e-01 1.293325821919134408e+08 5.407865562919193750e+13
1.007270400000000000e+22 1.112850950310770565e-25 4.626378550043709005e-10 1.080026886717845312e-08 1.116957609602024087e-01 1.293491146793971360e+08 5.487572830355036719e+13
1.014676799999999948e+22 1.112636083085032023e-25 4.625485297336339740e-10 1.087686692824780365e-08 1.116741949470021894e-01 1.293657670190572143e+08 5.567847636935367969e+13
1.022083199999999895e+22 1.112419739882647422e-25 4.624585908652993170e-10 1.095340436883645390e-08 1.116524807914702488e-01 1.293825391637351960e+08 5.648689535149817188e+13
1.029489600000000052e+22 1.112201922786353063e-25 4.623680392652088781e-10 1.102988079175035426e-08 1.116306187026487873e-01 1.293994310659628212e+08 5.730098074553815625e+13
1.036896000000000000e+22 1.111982633891409309e-25 4.622768758044104672e-10 1.110629580074403769e-08 1.116086088908370411e-01 1.294164426779650599e+08 5.812072801739739844e+13
1.044302399999999948e+22 1.111761875305601740e-25 4.621851013591595132e-10 1.118264900052616518e-08 1.115864515675913798e-01 1.294335739516569078e+08 5.894613260385392969e+13
1.051708800000000105e+22 1.111539649149239540e-25 4.620927168109174094e-10 1.125893999676493385e-08 1.115641469457251816e-01 1.294508248386400491e+08 5.977718991254857812e+13
1.059115200000000052e+22 1.111315957555157568e-25 4.619997230463528582e-10 1.133516839609350820e-08 1.115416952393089578e-01 1.294681952901993692e+08 6.061389532198485938e+13
1.066521600000000000e+22 1.111090802668714059e-25 4.619061209573409397e-10 1.141133380611542661e-08 1.115190966636702419e-01 1.294856852572996318e+08 6.145624418152916406e+13
1.073927999999999948e+22 1.110864186647792231e-25 4.618119114409636295e-10 1.148743583540998126e-08 1.114963514353936591e-01 1.295032946905820519e+08 6.230423181141062500e+13
1.081334399999999895e+22 1.110636111662800289e-25 4.617170953995094882e-10 1.156347409353752371e-08 1.114734597723209264e-01 1.295210235403608531e+08 6.315785350277121094e+13
1.088740800000000052e+22 1.110406579896669812e-25 4.616216737404740229e-10 1.163944819104480352e-08 1.114504218935508106e-01 1.295388717566197217e+08 6.401710451818519531e+13
1.096147200000000000e+22 1.110175593544857825e-25 4.615256473765591193e-10 1.171535773947023075e-08 1.114272380194391426e-01 1.295568392890083790e+08 6.488198009110382031e+13
1.103553599999999948e+22 1.109943154815345646e-25 4.614290172256736614e-10 1.179120235134914678e-08 1.114039083715988449e-01 1.295749260868390203e+08 6.575247542630496875e+13
1.110960000000000105e+22 1.109709265928639120e-25 4.613317842109333767e-10 1.186698164021904215e-08 1.113804331728999175e-01 1.295931320990828574e+08 6.662858570005575781e+13
1.118366400000000052e+22 1.109473929117768156e-25 4.612339492606603709e-10 1.194269522062473636e-08 1.113568126474694109e-01 1.296114572743664235e+08 6.751030606011238281e+13
1.125772800000000000e+22 1.109237146626888764e-25 4.611355133078021370e-10 1.201834270812355273e-08 1.113330470205510514e-01 1.296299015610769987e+08 6.839763162572032812e+13
1.133179199999999948e+22 1.108998920711695395e-25 4.610364772901030915e-10 1.209392371929045850e-08 1.113091365185467085e-01 1.296484649073270857e+08 6.929055748761423438e+13
1.140585599999999895e+22 1.108759253641587801e-25 4.609368421510049093e-10 1.216943787172317514e-08 1.112850813692337626e-01 1.296671472607819140e+08 7.018907870801794531e+13
1.147992000000000052e+22 1.108518147697693354e-25 4.608366088388249779e-10 1.224488478404722744e-08 1.112608818015667633e-01 1.296859485688098520e+08 7.109319032088954688e+13
1.155398400000000000e+22 1.108275605172853275e-25 4.607357783067505557e-10 1.232026407592100923e-08 1.112365380456759589e-01 1.297048687784798443e+08 7.200288733218650000e+13
1.162804799999999948e+22 1.108031628371622403e-25 4.606343515128383065e-10 1.239557536804080594e-08 1.112120503328672405e-01 1.297239078365580291e+08 7.291816471938890625e+13
1.170211200000000105e+22 1.107786219610268503e-25 4.605323294200140926e-10 1.247081828214575939e-08 1.111874188956221421e-01 1.297430656895039529e+08 7.383901743210560938e+13
1.177617600000000052e+22 1.107539381216772732e-25 4.604297129960736991e-10 1.254599244102282923e-08 1.111626439675978684e-01 1.297623422834670395e+08 7.476544039209814062e+13
1.185024000000000000e+22 1.107291115530829631e-25 4.603265032136821095e-10 1.262109746851174272e-08 1.111377257836272531e-01 1.297817375642828643e+08 7.569742849328081250e+13
1.192430399999999948e+22 1.107041424903847131e-25 4.602227010503738680e-10 1.269613298950983713e-08 1.111126645797188145e-01 1.298012514774694592e+08 7.663497660172065625e+13
1.199836799999999895e+22 1.106790311698946551e-25 4.601183074885531309e-10 1.277109862997698802e-08 1.110874605930567138e-01 1.298208839682236463e+08 7.757807955563740625e+13
1.207243200000000052e+22 1.106537778290962139e-25 4.600133235154934602e-10 1.284599401694037879e-08 1.110621140620007691e-01 1.298406349814172685e+08 7.852673216540434375e+13
1.214649600000000000e+22 1.106283827066441529e-25 4.599077501233378750e-10 1.292081877849935457e-08 1.110366252260864273e-01 1.298605044615935236e+08 7.948092921405395312e+13
1.222055999999999948e+22 1.106028460423646434e-25 4.598015883090990583e-10 1.299557254383015702e-08 1.110109943260248477e-01 1.298804923529629409e+08 8.044066545701762500e+13
