# z rho(z) P(z) g(z) n(z) K(z) phi(z)
8.176665599999999161e+22 3.199203336860059517e-25 1.329982752024827959e-09 3.830363798530574571e-08 3.211009085064036594e-01 6.397744593718739599e+07 2.355741980802788500e+15
8.184071999999999948e+22 3.197021169599974636e-25 1.329075574670857556e-09 3.829504808128862885e-08 3.208818865137553766e-01 6.400655503662331402e+07 2.358578583532648500e+15
8.191478400000000734e+22 3.194840980563371285e-25 1.328169219710099680e-09 3.828642832586114546e-08 3.206630630734622067e-01 6.403567083590327203e+07 2.361414548953428000e+15
8.198884799999999843e+22 3.192662769425537977e-25 1.327263687007564453e-09 3.827777883919620744e-08 3.204444381529332198e-01 6.406479330948015302e+07 2.364249874858425500e+15
8.206291200000000629e+22 3.190486535852058506e-25 1.326358976424227421e-09 3.826909974119373061e-08 3.202260117186034316e-01 6.409392243186108768e+07 2.367084559049872000e+15
8.213697599999999738e+22 3.188312279501732322e-25 1.325455087818243034e-09 3.826039115148068102e-08 3.200077837362267918e-01 6.412305817756884545e+07 2.369918599338926500e+15
8.221104000000000524e+22 3.186140000032569548e-25 1.324552021047439003e-09 3.825165318941122058e-08 3.197897541714781466e-01 6.415220052106186748e+07 2.372751993545681500e+15
8.228510399999999633e+22 3.183969697084128257e-25 1.323649775961970732e-09 3.824288597406674673e-08 3.195719229881803236e-01 6.418134943697154522e+07 2.375584739499157000e+15
8.235916800000000419e+22 3.181801370286400482e-25 1.322748352408017371e-09 3.823408962425605127e-08 3.193542901491959185e-01 6.421050489998395741e+07 2.378416835037307500e+15
8.243323199999999528e+22 3.179635019260921582e-25 1.321847750228242961e-09 3.822526425851541299e-08 3.191368556165388726e-01 6.423966688482564688e+07 2.381248278007015000e+15
8.250729600000000315e+22 3.177470643620769785e-25 1.320947969261794788e-09 3.821640999510866387e-08 3.189196193513741950e-01 6.426883536626411974e+07 2.384079066264094000e+15
8.258135999999999423e+22 3.175308242970567565e-25 1.320049009344305034e-09 3.820752695202734788e-08 3.187025813140182406e-01 6.429801031910838932e+07 2.386909197673288500e+15
8.265542400000000210e+22 3.173147816906480268e-25 1.319150870307890777e-09 3.819861524699084009e-08 3.184857414639384876e-01 6.432719171820958704e+07 2.389738670107157000e+15
8.272948799999999318e+22 3.170989365016215648e-25 1.318253551981152333e-09 3.818967499744640624e-08 3.182690997597535931e-01 6.435637953846148401e+07 2.392567481445425000e+15
8.280355200000000105e+22 3.168832886879025705e-25 1.317357054189175127e-09 3.818070632056938142e-08 3.180526561592335044e-01 6.438557375480107218e+07 2.395395629579003500e+15
8.287761599999999214e+22 3.166678382065705769e-25 1.316461376753528647e-09 3.817170933326327593e-08 3.178364106192993477e-01 6.441477434220912308e+07 2.398223112407401000e+15
8.295168000000000000e+22 3.164525850138592661e-25 1.315566519492266660e-09 3.816268415215986791e-08 3.176203630960233171e-01 6.444398127571076155e+07 2.401049927838599500e+15
8.302574400000000786e+22 3.162375290651568825e-25 1.314672482219927414e-09 3.815363089361938868e-08 3.174045135446290078e-01 6.447319453037605435e+07 2.403876073789048500e+15
8.309980799999999895e+22 3.160226703150058658e-25 1.313779264747533434e-09 3.814454967373064179e-08 3.171888619194911385e-01 6.450241408132049441e+07 2.406701548183667000e+15
8.317387200000000682e+22 3.158080087171030344e-25 1.312886866882591725e-09 3.813544060831108911e-08 3.169734081741356069e-01 6.453163990370570123e+07 2.409526348955846500e+15
8.324793599999999790e+22 3.155935442242994016e-25 1.311995288429092744e-09 3.812630381290704931e-08 3.167581522612394895e-01 6.456087197273991257e+07 2.412350474047446000e+15
8.332200000000000577e+22 3.153792767886004514e-25 1.311104529187512667e-09 3.811713940279380373e-08 3.165430941326311531e-01 6.459011026367857307e+07 2.415173921408797000e+15
8.339606399999999685e+22 3.151652063611659548e-25 1.310214588954811121e-09 3.810794749297576850e-08 3.163282337392900878e-01 6.461935475182494521e+07 2.417996688998697500e+15
8.347012800000000472e+22 3.149513328923099696e-25 1.309325467524432422e-09 3.809872819818660696e-08 3.161135710313470737e-01 6.464860541253063828e+07 2.420818774784419000e+15
8.354419199999999581e+22 3.147376563315008866e-25 1.308437164686304748e-09 3.808948163288942821e-08 3.158991059580840144e-01 6.467786222119622678e+07 2.423640176741700500e+15
8.361825600000000367e+22 3.145241766273613832e-25 1.307549680226840551e-09 3.808020791127683347e-08 3.156848384679339370e-01 6.470712515327186137e+07 2.426460892854753500e+15
8.369231999999999476e+22 3.143108937276686536e-25 1.306663013928937802e-09 3.807090714727126674e-08 3.154707685084813806e-01 6.473639418425778300e+07 2.429280921116255500e+15
8.376638400000000262e+22 3.140978075793539492e-25 1.305777165571977505e-09 3.806157945452495529e-08 3.152568960264617304e-01 6.476566928970497847e+07 2.432100259527359000e+15
8.384044799999999371e+22 3.138849181285030839e-25 1.304892134931825560e-09 3.805222494642019420e-08 3.150432209677618278e-01 6.479495044521573186e+07 2.434918906097682000e+15
8.391451200000000157e+22 3.136722253203558829e-25 1.304007921780831730e-09 3.804284373606951838e-08 3.148297432774194715e-01 6.482423762644425780e+07 2.437736858845315000e+15
8.398857599999999266e+22 3.134597290993068716e-25 1.303124525887831086e-09 3.803343593631580190e-08 3.146164628996239720e-01 6.485353080909724534e+07 2.440554115796817500e+15
8.406264000000000052e+22 3.132474294089486679e-25 1.302241947018324957e-09 3.802400165973246969e-08 3.144033797777597838e-01 6.488282996892838180e+07 2.443370674987220500e+15
8.413670400000000839e+22 3.130353261928757724e-25 1.301360184937822735e-09 3.801454101862366960e-08 3.141904938552132487e-01 6.491213508162792772e+07 2.446186534460022500e+15
8.421076799999999948e+22 3.128234193934069987e-25 1.300479239406530343e-09 3.800505412502442464e-08 3.139778050740903437e-01 6.494144612299934030e+07 2.449001692267193500e+15
8.428483200000000734e+22 3.126117089517907717e-25 1.299599110180203887e-09 3.799554109070085791e-08 3.137653133754226831e-01 6.497076306893182546e+07 2.451816146469173500e+15
8.435889599999999843e+22 3.124001948085407406e-25 1.298719797011545109e-09 3.798600202715027871e-08 3.135530186995044155e-01 6.500008589535459876e+07 2.454629895133583000e+15
8.443296000000000629e+22 3.121888769034349984e-25 1.297841299650197456e-09 3.797643704560148023e-08 3.133409209858913913e-01 6.502941457823742926e+07 2.457442936335000500e+15
8.450702399999999738e+22 3.119777551755167241e-25 1.296963617842749185e-09 3.796684625701485214e-08 3.131290201734018286e-01 6.505874909359114617e+07 2.460255268158673000e+15
8.458108800000000524e+22 3.117668295630936324e-25 1.296086751332731086e-09 3.795722977208258565e-08 3.129173162001157582e-01 6.508808941746821254e+07 2.463066888697944500e+15
8.465515199999999633e+22 3.115561000037383868e-25 1.295210699860618964e-09 3.794758770122887208e-08 3.127058090033755233e-01 6.511743552596317977e+07 2.465877796054168500e+15
8.472921600000000419e+22 3.113455664342882778e-25 1.294335463163830330e-09 3.793792015461006168e-08 3.124944985197853353e-01 6.514678739521325380e+07 2.468687988336713000e+15
8.480327999999999528e+22 3.111352287908456825e-25 1.293461040976727918e-09 3.792822724211492830e-08 3.122833846852117734e-01 6.517614500139879435e+07 2.471497463662956000e+15
8.487734400000000315e+22 3.109250870087775133e-25 1.292587433030617409e-09 3.791850907336479515e-08 3.120724674347831740e-01 6.520550832074391842e+07 2.474306220158289000e+15
8.495140799999999423e+22 3.107151410227155856e-25 1.291714639053748258e-09 3.790876575771377300e-08 3.118617467028902412e-01 6.523487732951695472e+07 2.477114255956115000e+15
8.502547200000000210e+22 3.105053907665564336e-25 1.290842658771312247e-09 3.789899740424895872e-08 3.116512224231854367e-01 6.526425200403099507e+07 2.479921569197849500e+15
8.509953599999999318e+22 3.102958361734615864e-25 1.289971491905447208e-09 3.788920412179062059e-08 3.114408945285837560e-01 6.529363232064443827e+07 2.482728158032918000e+15
8.517360000000000105e+22 3.100864771758569706e-25 1.289101138175231851e-09 3.787938601889244971e-08 3.112307629512617302e-01 6.532301825576158613e+07 2.485534020618761500e+15
8.524766399999999214e+22 3.098773137054337830e-25 1.288231597296690937e-09 3.786954320384171224e-08 3.110208276226584800e-01 6.535240978583305329e+07 2.488339155120830000e+15
8.532172800000000000e+22 3.096683456931477097e-25 1.287362868982790723e-09 3.785967578465952072e-08 3.108110884734748836e-01 6.538180688735638559e+07 2.491143559712587000e+15
8.539579200000000786e+22 3.094595730692192481e-25 1.286494952943442280e-09 3.784978386910101270e-08 3.106015454336739645e-01 6.541120953687666357e+07 2.493947232575507500e+15
8.546985599999999895e+22 3.092509957631338899e-25 1.285627848885500241e-09 3.783986756465556918e-08 3.103921984324809480e-01 6.544061771098690480e+07 2.496750171899078500e+15
8.554392000000000682e+22 3.090426137036415705e-25 1.284761556512761570e-09 3.782992697854703292e-08 3.101830473983829273e-01 6.547003138632875681e+07 2.499552375880800000e+15
8.561798399999999790e+22 3.088344268187574955e-25 1.283896075525968864e-09 3.781996221773396655e-08 3.099740922591293635e-01 6.549945053959288448e+07 2.502353842726182000e+15
8.569204800000000577e+22 3.086264350357611762e-25 1.283031405622806221e-09 3.780997338890982463e-08 3.097653329417315304e-01 6.552887514751970768e+07 2.505154570648749000e+15
8.576611199999999685e+22 3.084186382811972562e-25 1.282167546497902961e-09 3.779996059850321835e-08 3.095567693724629033e-01 6.555830518689978123e+07 2.507954557870035500e+15
8.584017600000000472e+22 3.082110364808749607e-25 1.281304497842830730e-09 3.778992395267812063e-08 3.093484014768589918e-01 6.558774063457445800e+07 2.510753802619589500e+15
8.591423999999999581e+22 3.080036295598684176e-25 1.280442259346105570e-09 3.777986355733413089e-08 3.091402291797174517e-01 6.561718146743641049e+07 2.513552303134969500e+15
8.598830400000000367e+22 3.077964174427692049e-25 1.279580830694236989e-09 3.776977951810665364e-08 3.089322524053514929e-01 6.564662766239424050e+07 2.516350057661748000e+15
8.606236799999999476e+22 3.075894000539893167e-25 1.278720211572988170e-09 3.775967194036716987e-08 3.087244710778942469e-01 6.567607919632972032e+07 2.519147064452574500e+15
8.613643200000000262e+22 3.073825773165990761e-25 1.277860401662544620e-09 3.774954092922350831e-08 3.085168851201320894e-01 6.570553604626355320e+07 2.521943321766026500e+15
8.621049599999999371e+22 3.071759491529806830e-25 1.277001400640231659e-09 3.773938658952000426e-08 3.083094944541608928e-01 6.573499818926312029e+07 2.524738827871038500e+15
8.628456000000000157e+22 3.069695154848801468e-25 1.276143208180728873e-09 3.772920902583780403e-08 3.081022990014378182e-01 6.576446560243561119e+07 2.527533581044317000e+15
8.635862399999999266e+22 3.067632762334071030e-25 1.275285823956071143e-09 3.771900834249508988e-08 3.078952986827813709e-01 6.579393826292857528e+07 2.530327579570126000e+15
8.643268800000000052e+22 3.065572313190346291e-25 1.274429247635646372e-09 3.770878464354731828e-08 3.076884934183711784e-01 6.582341614793038368e+07 2.533120821740291000e+15
8.650675199999999161e+22 3.063513806615997043e-25 1.273573478886198380e-09 3.769853803278749122e-08 3.074818831277484343e-01 6.585289923467065394e+07 2.535913305854193500e+15
8.658081599999999948e+22 3.061457241803026580e-25 1.272718517371824630e-09 3.768826861374637460e-08 3.072754677298152881e-01 6.588238750042086095e+07 2.538705030218776000e+15
8.665488000000000734e+22 3.059402617937077212e-25 1.271864362753977262e-09 3.767797648969278272e-08 3.070692471428353998e-01 6.591188092249473184e+07 2.541495993148539000e+15
8.672894399999999843e+22 3.057349934197427507e-25 1.271011014691463711e-09 3.766766176363381659e-08 3.068632212844337737e-01 6.594137947824873775e+07 2.544286192965541000e+15
8.680300800000000629e+22 3.055299189756989538e-25 1.270158472840444850e-09 3.765732453831511534e-08 3.066573900715964807e-01 6.597088314508267492e+07 2.547075627999401500e+15
8.687707199999999738e+22 3.053250383782314852e-25 1.269306736854436226e-09 3.764696491622113418e-08 3.064517534206710470e-01 6.600039190044008940e+07 2.549864296587297000e+15
8.695113600000000524e+22 3.051203515433590336e-25 1.268455806384308064e-09 3.763658299957539583e-08 3.062463112473662319e-01 6.602990572180879861e+07 2.552652197073963500e+15
8.702519999999999633e+22 3.049158583864638677e-25 1.267605681078285678e-09 3.762617889034073539e-08 3.060410634667521390e-01 6.605942458672136068e+07 2.555439327811696000e+15
8.709926400000000419e+22 3.047115588222918822e-25 1.266756360581947198e-09 3.761575269021958490e-08 3.058360099932599940e-01 6.608894847275564820e+07 2.558225687160348500e+15
8.717332799999999528e+22 3.045074527649528732e-25 1.265907844538227706e-09 3.760530450065426449e-08 3.056311507406825889e-01 6.611847735753526539e+07 2.561011273487333000e+15
8.724739200000000315e+22 3.043035401279198955e-25 1.265060132587414476e-09 3.759483442282717427e-08 3.054264856221737823e-01 6.614801121873009205e+07 2.563796085167622000e+15
8.732145599999999423e+22 3.040998208240298592e-25 1.264213224367150702e-09 3.758434255766116494e-08 3.052220145502487769e-01 6.617755003405682743e+07 2.566580120583744500e+15
8.739552000000000210e+22 3.038962947654833005e-25 1.263367119512433219e-09 3.757382900581971646e-08 3.050177374367841199e-01 6.620709378127942234e+07 2.569363378125791500e+15
8.746958399999999318e+22 3.036929618638443355e-25 1.262521817655614159e-09 3.756329386770727550e-08 3.048136541930175913e-01 6.623664243820963800e+07 2.572145856191409500e+15
8.754364800000000105e+22 3.034898220300407522e-25 1.261677318426399504e-09 3.755273724346951357e-08 3.046097647295482602e-01 6.626619598270754516e+07 2.574927553185806500e+15
8.761771199999999214e+22 3.032868751743640565e-25 1.260833621451850117e-09 3.754215923299361816e-08 3.044060689563365951e-01 6.629575439268202335e+07 2.577708467521747500e+15
8.769177600000000000e+22 3.030841212064691963e-25 1.259990726356380920e-09 3.753155993590850448e-08 3.042025667827041313e-01 6.632531764609129727e+07 2.580488597619558500e+15
8.776584000000000786e+22 3.028815600353748833e-25 1.259148632761762130e-09 3.752093945158520595e-08 3.039992581173339148e-01 6.635488572094345838e+07 2.583267941906858500e+15
8.783990399999999895e+22 3.026791915696578251e-25 1.258307340287924935e-09 3.751029787913707265e-08 3.037961428684651799e-01 6.638445859526852518e+07 2.586046498816071500e+15
8.791396800000000682e+22 3.024770157177726796e-25 1.257466848554295322e-09 3.749963531742010226e-08 3.035932209442148699e-01 6.641403624707195908e+07 2.588824266789043500e+15
8.798803199999999790e+22 3.022750323870148196e-25 1.256627157175478058e-09 3.748895186503321794e-08 3.033904922515361369e-01 6.644361865448687226e+07 2.591601244275573500e+15
8.806209600000000577e+22 3.020732414840749730e-25 1.255788265763565345e-09 3.747824762031850657e-08 3.031879566967755069e-01 6.647320579569343477e+07 2.594377429732576000e+15
8.813615999999999685e+22 3.018716429150967575e-25 1.254950173928373814e-09 3.746752268136160260e-08 3.029856141857301122e-01 6.650279764891107380e+07 2.597152821624075000e+15
8.821022400000000472e+22 3.016702365856758545e-25 1.254112881277443488e-09 3.745677714599191960e-08 3.027834646236473581e-01 6.653239419239897281e+07 2.599927418421210000e+15
8.828428799999999581e+22 3.014690224008606976e-25 1.253276387416039022e-09 3.744601111178294149e-08 3.025815079152253118e-01 6.656199540445643663e+07 2.602701218602229500e+15
8.835835200000000367e+22 3.012680002651521512e-25 1.252440691947147843e-09 3.743522467605257321e-08 3.023797439646123131e-01 6.659160126342338324e+07 2.605474220652496500e+15
8.843241599999999476e+22 3.010671700825035567e-25 1.251605794471482012e-09 3.742441793586332603e-08 3.021781726754073638e-01 6.662121174768081307e+07 2.608246423064485000e+15
8.850648000000000262e+22 3.008665317563207780e-25 1.250771694587476980e-09 3.741359098802276755e-08 3.019767939506597942e-01 6.665082683565125614e+07 2.611017824337783000e+15
8.858054399999999371e+22 3.006660851894620180e-25 1.249938391891292834e-09 3.740274392908370697e-08 3.017756076928694298e-01 6.668044650579921156e+07 2.613788422979088000e+15
8.865460800000000157e+22 3.004658302842381401e-25 1.249105885976812635e-09 3.739187685534454582e-08 3.015746138039865909e-01 6.671007073663163930e+07 2.616558217502213500e+15
8.872867199999999266e+22 3.002657669424125304e-25 1.248274176435643876e-09 3.738098986284954929e-08 3.013738121854120933e-01 6.673969950669841468e+07 2.619327206428081000e+15
8.880273600000000052e+22 3.000658950652006844e-25 1.247443262857117023e-09 3.737008304738921677e-08 3.011732027379970256e-01 6.676933279459276050e+07 2.622095388284728500e+15
8.887680000000000839e+22 2.998662145532710337e-25 1.246613144828287385e-09 3.735915650450051350e-08 3.009727853620431381e-01 6.679897057895175368e+07 2.624862761607304000e+15
8.895086399999999948e+22 2.996667253067443027e-25 1.245783821933934077e-09 3.734821032946723451e-08 3.007725599573026765e-01 6.682861283845674992e+07 2.627629324938066500e+15
8.902492800000000734e+22 2.994674272251936928e-25 1.244955293756559397e-09 3.733724461732026931e-08 3.005725264229781590e-01 6.685825955183386803e+07 2.630395076826391000e+15
8.909899199999999843e+22 2.992683202076448821e-25 1.244127559876389657e-09 3.732625946283795263e-08 3.003726846577227105e-01 6.688791069785449654e+07 2.633160015828761000e+15
8.917305600000000629e+22 2.990694041525760256e-25 1.243300619871375802e-09 3.731525496054637546e-08 3.001730345596398397e-01 6.691756625533568114e+07 2.635924140508775500e+15
8.924711999999999738e+22 2.988706789579178466e-25 1.242474473317191756e-09 3.730423120471969601e-08 2.999735760262836060e-01 6.694722620314063132e+07 2.638687449437143000e+15
8.932118400000000524e+22 2.986721445210534536e-25 1.241649119787235247e-09 3.729318828938040446e-08 2.997743089546583972e-01 6.697689052017927915e+07 2.641449941191686500e+15
8.939524799999999633e+22 2.984738007388186156e-25 1.240824558852628637e-09 3.728212630829971998e-08 2.995752332412193186e-01 6.700655918540857732e+07 2.644211614357340000e+15
8.946931200000000419e+22 2.982756475075012108e-25 1.240000790082217268e-09 3.727104535499789516e-08 2.993763487818715818e-01 6.703623217783314735e+07 2.646972467526150500e+15
8.954337599999999528e+22 2.980776847228420534e-25 1.239177813042571319e-09 3.725994552274447406e-08 2.991776554719711712e-01 6.706590947650561482e+07 2.649732499295895000e+15
8.961744000000000315e+22 2.978799122800341130e-25 1.238355627297983536e-09 3.724882690455868927e-08 2.989791532063243440e-01 6.709559106052719802e+07 2.652491708270074000e+15
8.969150399999999423e+22 2.976823300741282898e-25 1.237534232412156470e-09 3.723768959320975308e-08 2.987808418795946941e-01 6.712527690898719430e+07 2.655250093061494500e+15
8.976556800000000210e+22 2.974849379996892608e-25 1.236713627946771251e-09 3.722653368121716848e-08 2.985827213859578722e-01 6.715496700101493299e+07 2.658007652289704500e+15
8.983963199999999318e+22 2.972877359504101841e-25 1.235893813459885338e-09 3.721535926085111964e-08 2.983847916187146732e-01 6.718466131583815813e+07 2.660764384580923500e+15
8.991369600000000105e+22 2.970907238195161784e-25 1.235074788507611278e-09 3.720416642413269023e-08 2.981870524706962122e-01 6.721435983272306621e+07 2.663520288568047500e+15
8.998775999999999214e+22 2.968939014997652410e-25 1.234256552644119195e-09 3.719295526283430679e-08 2.979895038342647573e-01 6.724406253097449243e+07 2.666275362890643500e+15
9.006182400000000000e+22 2.966972688834476970e-25 1.233439105421634924e-09 3.718172586848000350e-08 2.977921456013131740e-01 6.727376938993647695e+07 2.669029606194956000e+15
9.013588800000000786e+22 2.965008258623865206e-25 1.232622446390441665e-09 3.717047833234575295e-08 2.975949776632652033e-01 6.730348038899253309e+07 2.671783017133899500e+15
9.020995199999999895e+22 2.963045723279371515e-25 1.231806575098879157e-09 3.715921274545986989e-08 2.973979999110754058e-01 6.733319550756618381e+07 2.674535594367065000e+15
9.028401600000000682e+22 2.961085081709875409e-25 1.230991491093342854e-09 3.714792919860322293e-08 2.972012122352290509e-01 6.736291472512139380e+07 2.677287336560717000e+15
9.035807999999999790e+22 2.959126332819582890e-25 1.230177193918286194e-09 3.713662778230971764e-08 2.970046145257423387e-01 6.739263802116286755e+07 2.680038242387792500e+15
9.043214400000000577e+22 2.957169475508021402e-25 1.229363683116217294e-09 3.712530858686648847e-08 2.968082066721620116e-01 6.742236537523666024e+07 2.682788310527904500e+15
9.050620799999999685e+22 2.955214508670048553e-25 1.228550958227703083e-09 3.711397170231436194e-08 2.966119885635659092e-01 6.745209676693040133e+07 2.685537539667338000e+15
9.058027200000000472e+22 2.953261431195843393e-25 1.227739018791364965e-09 3.710261721844812134e-08 2.964159600885624690e-01 6.748183217587384582e+07 2.688285928499053500e+15
9.065433599999999581e+22 2.951310241970912840e-25 1.226927864343882740e-09 3.709124522481687072e-08 2.962201211352910590e-01 6.751157158173930645e+07 2.691033475722683500e+15
9.072840000000000367e+22 2.949360939876086171e-25 1.226117494419991097e-09 3.707985581072437897e-08 2.960244715914215896e-01 6.754131496424205601e+07 2.693780180044537000e+15
9.080246399999999476e+22 2.947413523787520992e-25 1.225307908552482707e-09 3.706844906522941731e-08 2.958290113441551794e-01 6.757106230314068496e+07 2.696526040177594000e+15
9.087652800000000262e+22 2.945467992576697268e-25 1.224499106272205751e-09 3.705702507714611004e-08 2.956337402802232672e-01 6.760081357823768258e+07 2.699271054841510500e+15
9.095059199999999371e+22 2.943524345110422373e-25 1.223691087108066187e-09 3.704558393504430508e-08 2.954386582858885557e-01 6.763056876937973499e+07 2.702015222762615500e+15
9.102465600000000157e+22 2.941582580250827418e-25 1.222883850587025479e-09 3.703412572724984532e-08 2.952437652469441232e-01 6.766032785645826161e+07 2.704758542673912000e+15
9.109871999999999266e+22 2.939642696855369547e-25 1.222077396234101837e-09 3.702265054184501858e-08 2.950490610487141452e-01 6.769009081940971315e+07 2.707501013315076500e+15
9.117278400000000052e+22 2.937704693776830558e-25 1.221271723572370629e-09 3.701115846666882231e-08 2.948545455760534506e-01 6.771985763821619749e+07 2.710242633432461000e+15
9.124684799999999161e+22 2.935768569863318282e-25 1.220466832122963145e-09 3.699964958931736730e-08 2.946602187133476880e-01 6.774962829290577769e+07 2.712983401779085500e+15
9.132091199999999948e+22 2.933834323958264287e-25 1.219662721405067624e-09 3.698812399714420184e-08 2.944660803445132702e-01 6.777940276355291903e+07 2.715723317112441000e+15
9.139497600000000734e+22 2.931901954900426632e-25 1.218859390935928847e-09 3.697658177726068903e-08 2.942721303529974852e-01 6.780918103027896583e+07 2.718462378196825500e+15
9.146903999999999843e+22 2.929971461525287143e-25 1.218056840231429228e-09 3.696502301653635078e-08 2.940783686219187176e-01 6.783896307323104143e+07 2.721200583804691500e+15
9.154310400000000629e+22 2.928042842667775260e-25 1.217255068807222672e-09 3.695344780159917891e-08 2.938847950343400628e-01 6.786874887254014611e+07 2.723937932714737500e+15
9.161716799999999738e+22 2.926116097154129565e-25 1.216454076175349337e-09 3.694185621883609171e-08 2.936914094724522029e-01 6.789853840844729543e+07 2.726674423711904500e+15
9.169123200000000524e+22 2.924191223806135542e-25 1.215653861845997740e-09 3.693024835439318542e-08 2.934982118179988442e-01 6.792833166123856604e+07 2.729410055587381500e+15
9.176529599999999633e+22 2.922268221441624694e-25 1.214854425327713616e-09 3.691862429417617097e-08 2.933052019523269549e-01 6.795812861123782396e+07 2.732144827138600000e+15
9.183936000000000419e+22 2.920347088874475927e-25 1.214055766127398679e-09 3.690698412385068501e-08 2.931123797563867095e-01 6.798792923880715668e+07 2.734878737169239000e+15
9.191342399999999528e+22 2.918427824914616004e-25 1.213257883750312688e-09 3.689532792884266710e-08 2.929197451107316552e-01 6.801773352434712648e+07 2.737611784489220000e+15
9.198748800000000315e+22 2.916510428368016336e-25 1.212460777700069315e-09 3.688365579433874352e-08 2.927272978955182126e-01 6.804754144829727709e+07 2.740343967914712000e+15
9.206155199999999423e+22 2.914594898036697567e-25 1.211664447478641517e-09 3.687196780528655816e-08 2.925350379905064524e-01 6.807735299113650620e+07 2.743075286268126500e+15
9.213561600000000210e+22 2.912681232718724990e-25 1.210868892586356990e-09 3.686026404639514307e-08 2.923429652750593188e-01 6.810716813338337839e+07 2.745805738378123000e+15
9.220967999999999318e+22 2.910769431208211297e-25 1.210074112521900855e-09 3.684854460213529565e-08 2.921510796281431288e-01 6.813698685559661686e+07 2.748535323079603000e+15
9.228374400000000105e+22 2.908859492295316120e-25 1.209280106782314007e-09 3.683680955673992280e-08 2.919593809283273500e-01 6.816680913837544620e+07 2.751264039213716500e+15
9.235780799999999214e+22 2.906951414766246951e-25 1.208486874862995386e-09 3.682505899420445117e-08 2.917678690537848230e-01 6.819663496235992014e+07 2.753991885627855000e+15
9.243187200000000000e+22 2.905045197403255010e-25 1.207694416257698668e-09 3.681329299828716464e-08 2.915765438822913169e-01 6.822646430823148787e+07 2.756718861175658500e+15
9.250593600000000786e+22 2.903140838984641670e-25 1.206902730458534752e-09 3.680151165250950875e-08 2.913854052912260850e-01 6.825629715671318769e+07 2.759444964717009500e+15
9.257999999999999895e+22 2.901238338284753871e-25 1.206111816955972167e-09 3.678971504015664654e-08 2.911944531575715867e-01 6.828613348857018352e+07 2.762170195118036000e+15
9.265406400000000682e+22 2.899337694073983653e-25 1.205321675238834388e-09 3.677790324427757108e-08 2.910036873579132655e-01 6.831597328461010754e+07 2.764894551251112000e+15
9.272812799999999790e+22 2.897438905118772296e-25 1.204532304794302109e-09 3.676607634768571424e-08 2.908131077684399934e-01 6.834581652568346262e+07 2.767618031994856000e+15
9.280219200000000577e+22 2.895541970181607103e-25 1.203743705107912829e-09 3.675423443295920477e-08 2.906227142649438488e-01 6.837566319268402457e+07 2.770340636234132500e+15
9.287625599999999685e+22 2.893646888021021397e-25 1.202955875663560440e-09 3.674237758244120584e-08 2.904325067228200608e-01 6.840551326654924452e+07 2.773062362860049000e+15
9.295032000000000472e+22 2.891753657391594526e-25 1.202168815943494605e-09 3.673050587824038481e-08 2.902424850170670090e-01 6.843536672826066613e+07 2.775783210769960500e+15
9.302438399999999581e+22 2.889862277043955993e-25 1.201382525428323034e-09 3.671861940223125077e-08 2.900526490222865017e-01 6.846522355884425342e+07 2.778503178867464500e+15
9.309844800000000367e+22 2.887972745724778108e-25 1.200597003597008589e-09 3.670671823605447214e-08 2.898629986126833313e-01 6.849508373937091231e+07 2.781222266060386500e+15
9.317251199999999476e+22 2.886085062176782880e-25 1.199812249926871970e-09 3.669480246111736641e-08 2.896735336620657186e-01 6.852494725095677376e+07 2.783940471262581000e+15
9.324657600000000262e+22 2.884199225139398635e-25 1.199028263893864068e-09 3.668287215859415156e-08 2.894842540439113709e-01 6.855481407475322485e+07 2.786657793395822500e+15
9.332063999999999371e+22 2.882315233352357216e-25 1.198245044974062538e-09 3.667092740942643574e-08 2.892951596317283047e-01 6.858468419189016521e+07 2.789374231387710000e+15
9.339470400000000157e+22 2.880433085548236024e-25 1.197462592640569872e-09 3.665896829432352836e-08 2.891062502983066107e-01 6.861455758359448612e+07 2.792089784171673000e+15
9.346876799999999266e+22 2.878552780455385728e-25 1.196680906364733081e-09 3.664699489376284367e-08 2.889175259160121079e-01 6.864443423114420474e+07 2.794804450686965500e+15
9.354283200000000052e+22 2.876674316798852298e-25 1.195899985616523778e-09 3.663500728799027139e-08 2.887289863568788806e-01 6.867431411585427821e+07 2.797518229878670000e+15
9.361689600000000839e+22 2.874797693300380219e-25 1.195119829864541288e-09 3.662300555702057375e-08 2.885406314926096671e-01 6.870419721907681227e+07 2.800231120697695000e+15
9.369095999999999948e+22 2.872922908678408815e-25 1.194340438576011811e-09 3.661098978063774943e-08 2.883524611945755267e-01 6.873408352220156789e+07 2.802943122100776500e+15
9.376502400000000734e+22 2.871049961648077761e-25 1.193561811216788843e-09 3.659896003839545046e-08 2.881644753338162279e-01 6.876397300665611029e+07 2.805654233050479000e+15
9.383908799999999843e+22 2.869178850921221573e-25 1.192783947251352555e-09 3.658691640961729329e-08 2.879766737810398602e-01 6.879386565390644968e+07 2.808364452515191000e+15
9.391315200000000629e+22 2.867309575206372362e-25 1.192006846142809583e-09 3.657485897339734839e-08 2.877890564066231116e-01 6.882376144545710087e+07 2.811073779469131500e+15
9.398721599999999738e+22 2.865442133208761212e-25 1.191230507352894476e-09 3.656278780860041166e-08 2.876016230806112128e-01 6.885366036285163462e+07 2.813782212892343500e+15
