# z rho(z) P(z) g(z) n(z) K(z) phi(z)
2.310796800000000000e+22 5.272928389016090483e-26 2.192078174354637130e-10 2.303596627031716250e-08 5.292386628553757272e-02 2.128238093440158069e+08 2.784398875901739375e+14
2.318203199999999948e+22 5.270761955921428762e-26 2.191177538056806927e-10 2.309679619680582173e-08 5.290212200855150954e-02 2.128821231094179451e+08 2.801482767414754375e+14
2.325609599999999895e+22 5.268590708466843936e-26 2.190274900318309994e-10 2.315751388900567467e-08 5.288032941030598039e-02 2.129406065574121475e+08 2.818611670451200000e+14
2.333015999999999843e+22 5.266414663876131522e-26 2.189370268299476071e-10 2.321811917264447354e-08 5.285848866367454796e-02 2.129992595348679423e+08 2.835785501824114375e+14
2.340422400000000210e+22 5.264233839386210331e-26 2.188463649166090154e-10 2.327861187486460821e-08 5.283659994166245433e-02 2.130580818882667422e+08 2.853004178217442500e+14
2.347828800000000157e+22 5.262048252245887278e-26 2.187555050088880935e-10 2.333899182422273564e-08 5.281466341739431136e-02 2.131170734637277722e+08 2.870267616186032500e+14
2.355235200000000105e+22 5.259857919705935706e-26 2.186644478239392399e-10 2.339925885068955819e-08 5.279267926401443045e-02 2.131762341072696149e+08 2.887575732155640000e+14
2.362641600000000052e+22 5.257662859035329606e-26 2.185731940796736196e-10 2.345941278564941004e-08 5.277064765484981712e-02 2.132355636643652618e+08 2.904928442423590000e+14
2.370048000000000000e+22 5.255463087514671637e-26 2.184817444944859108e-10 2.351945346189991971e-08 5.274856876334418909e-02 2.132950619801125526e+08 2.922325663173158750e+14
2.377454399999999948e+22 5.253258622433356561e-26 2.183900997871361210e-10 2.357938071365156334e-08 5.272644276302950600e-02 2.133547288993040025e+08 2.939767310456517500e+14
2.384860799999999895e+22 5.251049481089572387e-26 2.182982606767499232e-10 2.363919437652730740e-08 5.270426982752599021e-02 2.134145642664200664e+08 2.957253300201604375e+14
2.392267199999999843e+22 5.248835680790296931e-26 2.182062278828183719e-10 2.369889428756206270e-08 5.268205013054209906e-02 2.134745679256229401e+08 2.974783548218524375e+14
2.399673599999999790e+22 5.246617238851303550e-26 2.181140021251981608e-10 2.375848028520225100e-08 5.265978384587453182e-02 2.135347397207494378e+08 2.992357970199551250e+14
2.407080000000000157e+22 5.244394172597156558e-26 2.180215841241115204e-10 2.381795220930524248e-08 5.263747114740826433e-02 2.135950794953046441e+08 3.009976481719126875e+14
2.414486400000000105e+22 5.242166499361213514e-26 2.179289746001460878e-10 2.387730990113880322e-08 5.261511220911648662e-02 2.136555870924552381e+08 3.027638998233858750e+14
2.421892800000000052e+22 5.239934236485621786e-26 2.178361742742551141e-10 2.393655320338055586e-08 5.259270720506066532e-02 2.137162623550225198e+08 3.045345435082523750e+14
2.429299200000000000e+22 5.237697401321324283e-26 2.177431838677572576e-10 2.399568196011732776e-08 5.257025630939049510e-02 2.137771051254761517e+08 3.063095707486067500e+14
2.436705599999999948e+22 5.235456011228054868e-26 2.176500041023368677e-10 2.405469601684448931e-08 5.254775969634393334e-02 2.138381152459270954e+08 3.080889730547601875e+14
2.444111999999999895e+22 5.233210083574338359e-26 2.175566357000436493e-10 2.411359522046535832e-08 5.252521754024717243e-02 2.138992925581210256e+08 3.098727419254335625e+14
2.451518399999999843e+22 5.230959635737497410e-26 2.174630793832929469e-10 2.417237941929041255e-08 5.250263001551467440e-02 2.139606369034316242e+08 3.116608688491824375e+14
2.458924800000000210e+22 5.228704685099390206e-26 2.173693358746889349e-10 2.423104846303662796e-08 5.247999729660647594e-02 2.140221481229696870e+08 3.134533453022912500e+14
2.466331200000000157e+22 5.226445249042735886e-26 2.172754058968713047e-10 2.428960220282666148e-08 5.245731955799121105e-02 2.140838260576775968e+08 3.152501627500002500e+14
2.473737600000000105e+22 5.224181344964938085e-26 2.171812901730903363e-10 2.434804049118811976e-08 5.243459697428493049e-02 2.141456705479450822e+08 3.170513126469029375e+14
2.481144000000000052e+22 5.221912990268495014e-26 2.170869894268081972e-10 2.440636318205270884e-08 5.241182972015479696e-02 2.142076814338645935e+08 3.188567864369457500e+14
2.488550400000000000e+22 5.219640202360506990e-26 2.169925043816781335e-10 2.446457013075542020e-08 5.238901797031417923e-02 2.142698585552379191e+08 3.206665755534281250e+14
2.495956799999999948e+22 5.217362998652684470e-26 2.168978357615452714e-10 2.452266119403358445e-08 5.236616189952270767e-02 2.143322017515697479e+08 3.224806714190026875e+14
2.503363199999999895e+22 5.215081396561343462e-26 2.168029842904459969e-10 2.458063623002606071e-08 5.234326168258623263e-02 2.143947108620614111e+08 3.242990654456748750e+14
2.510769599999999843e+22 5.212795413507403230e-26 2.167079506926082916e-10 2.463849509827227380e-08 5.232031749435683138e-02 2.144573857256043553e+08 3.261217490348033750e+14
2.518175999999999790e+22 5.210505066916390882e-26 2.166127356924516034e-10 2.469623765971121494e-08 5.229732950973281502e-02 2.145202261807737052e+08 3.279487135770997500e+14
2.525582400000000157e+22 5.208210374218441373e-26 2.165173400145868212e-10 2.475386377668050875e-08 5.227429790365872853e-02 2.145832320658217669e+08 3.297799504528483750e+14
2.532988800000000105e+22 5.205911352848294059e-26 2.164217643838164034e-10 2.481137331291538418e-08 5.225122285112535070e-02 2.146464032186715603e+08 3.316154510333512500e+14
2.540395200000000052e+22 5.203608020245294996e-26 2.163260095251342233e-10 2.486876613354761579e-08 5.222810452716969420e-02 2.147097394769104421e+08 3.334552066787165625e+14
2.547801600000000000e+22 5.201300393853394640e-26 2.162300761637256725e-10 2.492604210510445828e-08 5.220494310687499168e-02 2.147732406777834892e+08 3.352992087391671250e+14
2.555207999999999948e+22 5.198988491121153592e-26 2.161339650249676605e-10 2.498320109550758112e-08 5.218173876537071654e-02 2.148369066581870914e+08 3.371474485554223750e+14
2.562614399999999895e+22 5.196672329501648459e-26 2.160376768344249962e-10 2.504024297407189723e-08 5.215849167783170176e-02 2.149007372546645999e+08 3.389999174586986250e+14
2.570020799999999843e+22 5.194351926443665986e-26 2.159412123174840243e-10 2.509716761150442150e-08 5.213520201938972448e-02 2.149647323036431670e+08 3.408566067707088125e+14
2.577427200000000210e+22 5.192027299400795914e-26 2.158445721997307760e-10 2.515397487990314249e-08 5.211186996522474552e-02 2.150288916411769092e+08 3.427175078036627500e+14
2.584833600000000157e+22 5.189698465832943969e-26 2.157477572070138607e-10 2.521066465275573206e-08 5.208849569058012635e-02 2.150932151028984189e+08 3.445826118602668125e+14
2.592240000000000105e+22 5.187365443200592146e-26 2.156507680652059276e-10 2.526723680493836743e-08 5.206507937070501552e-02 2.151577025241709054e+08 3.464519102337241875e+14
2.599646400000000052e+22 5.185028248964802150e-26 2.155536055002035885e-10 2.532369121271445404e-08 5.204162118085439021e-02 2.152223537400818169e+08 3.483253942077349375e+14
2.607052800000000000e+22 5.182686900587214251e-26 2.154562702379276759e-10 2.538002775373332852e-08 5.201812129628902853e-02 2.152871685854366720e+08 3.502030550566062500e+14
2.614459199999999948e+22 5.180341415530048431e-26 2.153587630043229848e-10 2.543624630702897158e-08 5.199457989227551646e-02 2.153521468947530389e+08 3.520848840468408125e+14
2.621865599999999895e+22 5.177991811256103233e-26 2.152610845253582985e-10 2.549234675301864155e-08 5.197099714408624782e-02 2.154172885022541881e+08 3.539708724350400625e+14
2.629271999999999843e+22 5.175638105228754618e-26 2.151632355270266468e-10 2.554832897350151114e-08 5.194737322699942428e-02 2.154825932418628931e+08 3.558610114688491250e+14
2.636678399999999790e+22 5.173280314911958259e-26 2.150652167353449704e-10 2.560419285165727450e-08 5.192370831629906230e-02 2.155480609471952617e+08 3.577552923875583125e+14
2.644084800000000157e+22 5.170918457770248391e-26 2.149670288763543015e-10 2.565993827204474431e-08 5.190000258727497928e-02 2.156136914515546262e+08 3.596537064221032500e+14
2.651491200000000105e+22 5.168552551268737240e-26 2.148686726761197124e-10 2.571556512060036616e-08 5.187625621522280739e-02 2.156794845879249871e+08 3.615562447950644375e+14
2.658897600000000052e+22 5.166182612873117315e-26 2.147701488607304444e-10 2.577107328463678258e-08 5.185246937544397972e-02 2.157454401889651716e+08 3.634628987206678750e+14
2.666304000000000000e+22 5.163808660049658544e-26 2.146714581562996237e-10 2.582646265284131761e-08 5.182864224324574415e-02 2.158115580870022476e+08 3.653736594047848125e+14
2.673710399999999948e+22 5.161430710263607462e-26 2.145726012888979836e-10 2.588173311527445154e-08 5.180477499392507207e-02 2.158778381140701473e+08 3.672885180449315625e+14
2.681116799999999895e+22 5.159048780971046568e-26 2.144735789842151596e-10 2.593688456336831205e-08 5.178086780268695982e-02 2.159442801021305025e+08 3.692074658302696250e+14
2.688523199999999843e+22 5.156662889633754459e-26 2.143743919681776454e-10 2.599191688992501332e-08 5.175692084479355942e-02 2.160108838826527297e+08 3.711304939416061875e+14
2.695929600000000210e+22 5.154273053712093170e-26 2.142750409666530496e-10 2.604682998911512070e-08 5.173293429549282590e-02 2.160776492868056893e+08 3.730575935527070000e+14
2.703336000000000157e+22 5.151879290663149651e-26 2.141755267053728063e-10 2.610162375647603944e-08 5.170890832999983089e-02 2.161445761455036998e+08 3.749887558294110000e+14
2.710742400000000105e+22 5.149481617940740362e-26 2.140758499099323817e-10 2.615629808891031063e-08 5.168484312349681808e-02 2.162116642894004881e+08 3.769239719290935000e+14
2.718148800000000052e+22 5.147080052995404957e-26 2.139760113057910675e-10 2.621085288468395357e-08 5.166073885113314779e-02 2.162789135488835275e+08 3.788632330019253750e+14
2.725555200000000000e+22 5.144674613274410302e-26 2.138760116182720325e-10 2.626528804342477831e-08 5.163659568802533156e-02 2.163463237540678978e+08 3.808065301908731250e+14
2.732961599999999948e+22 5.142265316221749902e-26 2.137758515725624258e-10 2.631960346612065520e-08 5.161241380925702532e-02 2.164138947347905040e+08 3.827538546316989375e+14
2.740367999999999895e+22 5.139852179278141030e-26 2.136755318937131445e-10 2.637379905511776786e-08 5.158819338987900849e-02 2.164816263206039965e+08 3.847051974529606250e+14
2.747774399999999843e+22 5.137435219881031044e-26 2.135750533066391696e-10 2.642787471411881987e-08 5.156393460490921871e-02 2.165495183407711089e+08 3.866605497760116875e+14
2.755180799999999790e+22 5.135014455464591067e-26 2.134744165361192557e-10 2.648183034818127122e-08 5.153963762933273796e-02 2.166175706242583990e+08 3.886199027150013750e+14
2.762587200000000157e+22 5.132589903459717715e-26 2.133736223067961121e-10 2.653566586371546556e-08 5.151530263810176480e-02 2.166857829997305274e+08 3.905832473768745625e+14
2.769993600000000105e+22 5.130161581294034242e-26 2.132726713431762735e-10 2.658938116848282698e-08 5.149092980613565601e-02 2.167541552955442667e+08 3.925505748613716250e+14
2.777400000000000052e+22 5.127729506391893410e-26 2.131715643696303068e-10 2.664297617159397730e-08 5.146651930832091965e-02 2.168226873397423029e+08 3.945218762614453125e+14
2.784806400000000000e+22 5.125293696169534888e-26 2.130703021101915992e-10 2.669645078350683028e-08 5.144207131946266359e-02 2.168913789601840079e+08 3.964971426645409375e+14
2.792212799999999948e+22 5.122854168034531948e-26 2.129688852885332235e-10 2.674980491602467585e-08 5.141758601427899589e-02 2.169602299845556319e+08 3.984763651501423750e+14
2.799619199999999895e+22 5.120410939395733795e-26 2.128673146283812436e-10 2.680303848229425446e-08 5.139306356750082683e-02 2.170292402400838435e+08 4.004595347914406875e+14
2.807025599999999843e+22 5.117964027655204146e-26 2.127655908531795514e-10 2.685615139680377513e-08 5.136850415379096840e-02 2.170984095537574291e+08 4.024466426555720000e+14
2.814432000000000210e+22 5.115513450208070261e-26 2.126637146860838957e-10 2.690914357538093352e-08 5.134390794774260774e-02 2.171677377523256540e+08 4.044376798036179375e+14
2.821838400000000157e+22 5.113059224442520661e-26 2.125616868499614167e-10 2.696201493519088040e-08 5.131927512387930018e-02 2.172372246622929871e+08 4.064326372906050625e+14
2.829244800000000105e+22 5.110601367739807986e-26 2.124595080673909822e-10 2.701476539473422318e-08 5.129460585665497618e-02 2.173068701099133193e+08 4.084315061655056250e+14
2.836651200000000052e+22 5.108139897474245558e-26 2.123571790606629291e-10 2.706739487384494799e-08 5.126990032045391360e-02 2.173766739211844802e+08 4.104342774712368750e+14
2.844057600000000000e+22 5.105674831013210825e-26 2.122547005517792185e-10 2.711990329368833856e-08 5.124515868959077930e-02 2.174466359218424261e+08 4.124409422446613750e+14
2.851463999999999948e+22 5.103206185717143635e-26 2.121520732624535388e-10 2.717229057675885857e-08 5.122038113831061529e-02 2.175167559373558462e+08 4.144514915165871875e+14
2.858870399999999895e+22 5.100733978939545091e-26 2.120492979141109960e-10 2.722455664687806061e-08 5.119556784078881095e-02 2.175870337929205000e+08 4.164659163117673125e+14
2.866276799999999843e+22 5.098258228026979845e-26 2.119463752278882945e-10 2.727670142919242220e-08 5.117071897113113776e-02 2.176574693134534061e+08 4.184842076501223125e+14
2.873683199999999790e+22 5.095778950319075529e-26 2.118433059246339435e-10 2.732872485017115546e-08 5.114583470337374232e-02 2.177280623235873878e+08 4.205063565462011875e+14
2.881089600000000157e+22 5.093296163148520450e-26 2.117400907249077923e-10 2.738062683760404651e-08 5.112091521148312556e-02 2.177988126476654410e+08 4.225323540081530625e+14
2.888496000000000105e+22 5.090809883840814496e-26 2.116367303489708452e-10 2.743240732059922539e-08 5.109596066935362391e-02 2.178697201097421944e+08 4.245621910392157500e+14
2.895902400000000052e+22 5.088320129706104953e-26 2.115332255164459883e-10 2.748406622958091944e-08 5.107097125072550259e-02 2.179407845338113904e+08 4.265958586377183125e+14
2.903308800000000000e+22 5.085826918049288415e-26 2.114295769467377840e-10 2.753560349628722649e-08 5.104594712928631206e-02 2.180120057435125709e+08 4.286333477970809375e+14
2.910715199999999948e+22 5.083330266168826675e-26 2.113257853589832014e-10 2.758701905376780876e-08 5.102088847865901555e-02 2.180833835621590614e+08 4.306746495058149375e+14
2.918121599999999895e+22 5.080830191352778288e-26 2.112218514718868011e-10 2.763831283638160316e-08 5.099579547236217369e-02 2.181549178128457665e+08 4.327197547475228125e+14
2.925527999999999843e+22 5.078326710878804882e-26 2.111177760037209420e-10 2.768948477979448532e-08 5.097066828380997922e-02 2.182266083184439242e+08 4.347686545008981875e+14
2.932934400000000210e+22 5.075819842014165994e-26 2.110135596723254189e-10 2.774053482097696019e-08 5.094550708631222918e-02 2.182984549015957713e+08 4.368213397397260000e+14
2.940340800000000157e+22 5.073309602015721364e-26 2.109092031951078509e-10 2.779146289820176642e-08 5.092031205307433889e-02 2.183704573847092688e+08 4.388778014328818125e+14
2.947747200000000105e+22 5.070796008129932084e-26 2.108047072890434483e-10 2.784226895104150076e-08 5.089508335719734183e-02 2.184426155899530053e+08 4.409380305443718750e+14
2.955153600000000052e+22 5.068279077592856009e-26 2.107000726706749610e-10 2.789295292036620600e-08 5.086982117167787587e-02 2.185149293392506540e+08 4.430020180350335000e+14
2.962560000000000000e+22 5.065758827630154063e-26 2.105953000561129370e-10 2.794351474834096549e-08 5.084452566940820400e-02 2.185873984542759061e+08 4.450697548606236250e+14
2.969966399999999948e+22 5.063235275457084508e-26 2.104903901610353606e-10 2.799395437842343817e-08 5.081919702317619358e-02 2.186600227564470470e+08 4.471412319721751875e+14
2.977372799999999895e+22 5.060708438278506956e-26 2.103853437006880919e-10 2.804427175536140352e-08 5.079383540566533711e-02 2.187328020669218302e+08 4.492164403169511875e+14
2.984779199999999843e+22 5.058178333288880077e-26 2.102801613898844787e-10 2.809446682519028328e-08 5.076844098945473144e-02 2.188057362065920234e+08 4.512953708384451875e+14
2.992185599999999790e+22 5.055644977672262169e-26 2.101748439430055378e-10 2.814453953523056396e-08 5.074301394701909163e-02 2.188788249960782230e+08 4.533780144763808750e+14
2.999592000000000157e+22 5.053108388600610482e-26 2.100693920739292052e-10 2.819448983408539807e-08 5.071755445071167434e-02 2.189520682557736337e+08 4.554643621667125000e+14
3.006998400000000105e+22 5.050568583227405540e-26 2.099638064957652502e-10 2.824431767163794716e-08 5.069206267270027350e-02 2.190254658060233295e+08 4.575544048416242500e+14
3.014404800000000052e+22 5.048025578700298606e-26 2.098580879213813111e-10 2.829402299904886389e-08 5.066653878509420200e-02 2.190990174667540193e+08 4.596481334295309375e+14
3.021811200000000000e+22 5.045479392154551188e-26 2.097522370631296666e-10 2.834360576875368147e-08 5.064098295987839310e-02 2.191727230576580763e+08 4.617455388550776875e+14
3.029217599999999948e+22 5.042930040711771152e-26 2.096462546327951238e-10 2.839306593446026924e-08 5.061539536890075075e-02 2.192465823982251883e+08 4.638466120391398750e+14
3.036623999999999895e+22 5.040377541479915017e-26 2.095401413415950438e-10 2.844240345114613938e-08 5.058977618387216352e-02 2.193205953077373207e+08 4.659513438988804375e+14
3.044030399999999843e+22 5.037821911553286808e-26 2.094338979001791351e-10 2.849161827505580652e-08 5.056412557636649069e-02 2.193947616052639484e+08 4.680597253495185000e+14
3.051436800000000210e+22 5.035263168012539203e-26 2.093275250186295052e-10 2.854071036369819044e-08 5.053844371782056227e-02 2.194690811096569300e+08 4.701717473022014375e+14
3.058843200000000157e+22 5.032701327924673534e-26 2.092210234064609189e-10 2.858967967584388300e-08 5.051273077953420676e-02 2.195435536395457983e+08 4.722874006645413125e+14
3.066249600000000105e+22 5.030136408343037489e-26 2.091143937726204369e-10 2.863852617152244500e-08 5.048698693267020948e-02 2.196181790133326948e+08 4.744066763415103750e+14
3.073656000000000052e+22 5.027568426307328560e-26 2.090076368254875963e-10 2.868724981201973595e-08 5.046121234825434038e-02 2.196929570491875410e+08 4.765295652354403750e+14
3.081062400000000000e+22 5.024997398843591742e-26 2.089007532728745658e-10 2.873585055987512488e-08 5.043540719717535398e-02 2.197678875650431812e+08 4.786560582460231250e+14
3.088468799999999948e+22 5.022423342964219538e-26 2.087937438220256547e-10 2.878432837887875402e-08 5.040957165018496167e-02 2.198429703785902560e+08 4.807861462703100000e+14
3.095875199999999895e+22 5.019846275667953677e-26 2.086866091796179072e-10 2.883268323406880245e-08 5.038370587789787330e-02 2.199182053072724938e+08 4.829198202027124375e+14
3.103281599999999843e+22 5.017266213939883393e-26 2.085793500517607927e-10 2.888091509172865717e-08 5.035781005079176947e-02 2.199935921682816744e+08 4.850570709350014375e+14
3.110687999999999790e+22 5.014683174747464933e-26 2.084719671438305621e-10 2.892902391938409407e-08 5.033188433916734733e-02 2.200691307786692381e+08 4.871978893563078750e+14
3.118094400000000157e+22 5.012097175039847709e-26 2.083644611604426156e-10 2.897700968580048207e-08 5.030592891314156212e-02 2.201448209553615749e+08 4.893422663531226875e+14
3.125500800000000105e+22 5.009508231756394915e-26 2.082568328058053285e-10 2.902487236097995079e-08 5.027994394273314210e-02 2.202206625149059594e+08 4.914901928092997500e+14
3.132907200000000052e+22 5.006916361819920414e-26 2.081490827834392757e-10 2.907261191615849552e-08 5.025392959779471924e-02 2.202966552736635506e+08 4.936416596076185625e+14
3.140313600000000000e+22 5.004321582136557873e-26 2.080412117961714669e-10 2.912022832380314155e-08 5.022788604801149692e-02 2.203727990478087068e+08 4.957966576284684375e+14
3.147719999999999948e+22 5.001723909595755023e-26 2.079332205461351916e-10 2.916772155760898955e-08 5.020181346290120833e-02 2.204490936533244550e+08 4.979551777494032500e+14
3.155126399999999895e+22 4.999123361070272512e-26 2.078251097347702000e-10 2.921509159249636670e-08 5.017571201181410950e-02 2.205255389059982300e+08 5.001172108464536875e+14
3.162532799999999843e+22 4.996519953416190217e-26 2.077168800628226774e-10 2.926233840460787205e-08 5.014958186393302098e-02 2.206021346214169562e+08 5.022827477941268125e+14
3.169939200000000210e+22 4.993913703472902082e-26 2.076085322303450628e-10 2.930946197130544829e-08 5.012342318827328613e-02 2.206788806149628758e+08 5.044517794654065625e+14
3.177345600000000157e+22 4.991304628063116685e-26 2.075000669366962820e-10 2.935646227116736418e-08 5.009723615368279204e-02 2.207557767018086612e+08 5.066242967317528750e+14
3.184752000000000105e+22 4.988692743992859542e-26 2.073914848805416439e-10 2.940333928398532933e-08 5.007102092884196942e-02 2.208328226969131827e+08 5.088002904631026875e+14
3.192158400000000052e+22 4.986078068051469658e-26 2.072827867598527891e-10 2.945009299076143368e-08 5.004477768226377188e-02 2.209100184150169194e+08 5.109797515278694375e+14
3.199564800000000000e+22 4.983460617011604693e-26 2.071739732719077927e-10 2.949672337370515639e-08 5.001850658229371749e-02 2.209873636706371307e+08 5.131626707929430625e+14
3.206971199999999948e+22 4.980840407629234651e-26 2.070650451132910618e-10 2.954323041623034496e-08 4.999220779710984719e-02 2.210648582780638933e+08 5.153490391236900000e+14
3.214377599999999895e+22 4.978217456643588499e-26 2.069560029798910858e-10 2.958961410295219107e-08 4.996588149472216273e-02 2.211425020513566732e+08 5.175388473839533750e+14
3.221783999999999843e+22 4.975591780770900742e-26 2.068468475666403143e-10 2.963587441968412039e-08 4.993952784290987129e-02 2.212202948045256436e+08 5.197320864367593125e+14
3.229190399999999790e+22 4.972963396710746354e-26 2.067375795677786400e-10 2.968201135343480480e-08 4.991314700928496662e-02 2.212982363513397574e+08 5.219287471452053125e+14
3.236596800000000157e+22 4.970332321147289163e-26 2.066281996769053558e-10 2.972802489240496285e-08 4.988673916130478142e-02 2.213763265052851140e+08 5.241288203699087500e+14
3.244003200000000105e+22 4.967698570745205506e-26 2.065187085868095572e-10 2.977391502598439183e-08 4.986030446623103407e-02 2.214545650796816945e+08 5.263322969709367500e+14
3.251409600000000052e+22 4.965062162149678489e-26 2.064091069894699353e-10 2.981968174474875503e-08 4.983384309112979388e-02 2.215329518876791298e+08 5.285391678079345625e+14
3.258816000000000000e+22 4.962423111986397983e-26 2.062993955760548543e-10 2.986532504045644832e-08 4.980735520287149498e-02 2.216114867422526479e+08 5.307494237401247500e+14
3.266222399999999948e+22 4.959781436861565221e-26 2.061895750369224809e-10 2.991084490604552642e-08 4.978084096813094328e-02 2.216901694561988413e+08 5.329630556263074375e+14
3.273628799999999895e+22 4.957137153361885908e-26 2.060796460616204998e-10 2.995624133563048016e-08 4.975430055338728869e-02 2.217689998421315849e+08 5.351800543248601250e+14
3.281035199999999843e+22 4.954490278054576533e-26 2.059696093388863726e-10 3.000151432449906673e-08 4.972773412492405981e-02 2.218479777124778926e+08 5.374004106937379375e+14
3.288441600000000210e+22 4.951840827487362078e-26 2.058594655566472595e-10 3.004666386910915316e-08 4.970114184882915009e-02 2.219271028794738352e+08 5.396241155904737500e+14
3.295848000000000157e+22 4.949188818188474864e-26 2.057492154020199684e-10 3.009168996708548040e-08 4.967452389099481086e-02 2.220063751551602781e+08 5.418511598721773750e+14
3.303254400000000105e+22 4.946534266666654556e-26 2.056388595613109544e-10 3.013659261721644722e-08 4.964788041711765132e-02 2.220857943513788283e+08 5.440815343955366875e+14
3.310660800000000052e+22 4.943877189411151603e-26 2.055283987200164749e-10 3.018137181945091401e-08 4.962121159269865939e-02 2.221653602797678709e+08 5.463152300168486250e+14
3.318067200000000000e+22 4.941217602891721502e-26 2.054178335628223316e-10 3.022602757489489404e-08 4.959451758304316699e-02 2.222450727517580986e+08 5.485522375938200625e+14
3.325473599999999948e+22 4.938555523558126587e-26 2.053071647735831645e-10 3.027055988580835725e-08 4.956779855325581935e-02 2.223249315785839558e+08 5.507925479835523125e+14
3.332879999999999895e+22 4.935890967833823489e-26 2.051963930350599258e-10 3.031496875560193472e-08 4.954105466817724374e-02 2.224049365714687109e+08 5.530361520427228750e+14
3.340286399999999843e+22 4.933223952125280993e-26 2.050855190293075432e-10 3.035925418883361002e-08 4.951428609247757184e-02 2.224850875413413644e+08 5.552830406286689375e+14
3.347692799999999790e+22 4.930554492819039584e-26 2.049745434375523421e-10 3.040341619120545675e-08 4.948749299062690093e-02 2.225653842989206910e+08 5.575332045993874375e+14
3.355099200000000157e+22 4.927882606279569952e-26 2.048634669401031494e-10 3.044745476956026365e-08 4.946067552687382490e-02 2.226458266547756791e+08 5.597866348135347500e+14
3.362505600000000105e+22 4.925208308849274719e-26 2.047522902163513972e-10 3.049136993187833840e-08 4.943383386524543427e-02 2.227264144193216562e+08 5.620433221304268125e+14
3.369912000000000052e+22 4.922531616848484419e-26 2.046410139447710191e-10 3.053516168727403346e-08 4.940696816954729537e-02 2.228071474028167725e+08 5.643032574100392500e+14
3.377318400000000000e+22 4.919852546575465536e-26 2.045296388029185018e-10 3.057883004599243068e-08 4.938007860336350585e-02 2.228880254153580666e+08 5.665664315130075000e+14
3.384724799999999948e+22 4.917171114306409592e-26 2.044181654674328081e-10 3.062237501940605912e-08 4.935316533005661838e-02 2.229690482668778896e+08 5.688328353006261250e+14
3.392131199999999895e+22 4.914487336295444637e-26 2.043065946140355832e-10 3.066579662001138776e-08 4.932622851276771692e-02 2.230502157671399713e+08 5.711024596348498750e+14
3.399537599999999843e+22 4.911801228774625480e-26 2.041949269175308964e-10 3.070909486142558956e-08 4.929926831441635432e-02 2.231315277257359624e+08 5.733752953782926250e+14
3.406944000000000210e+22 4.909112807953940587e-26 2.040831630518053442e-10 3.075226975838299456e-08 4.927228489770059394e-02 2.232129839520816207e+08 5.756513333944401250e+14
3.414350400000000157e+22 4.906422090021308628e-26 2.039713036898281802e-10 3.079532132673176787e-08 4.924527842509699577e-02 2.232945842554129064e+08 5.779305645494990000e+14
3.421756800000000105e+22 4.903729091142579058e-26 2.038593495036510559e-10 3.083824958343047524e-08 4.921824905886060253e-02 2.233763284447827041e+08 5.802129797094678750e+14
3.429163200000000052e+22 4.901033827461531541e-26 2.037473011644082539e-10 3.088105454654463537e-08 4.919119696102495359e-02 2.234582163290567398e+08 5.824985697414913750e+14
3.436569600000000000e+22 4.898336315098823856e-26 2.036351593422727433e-10 3.092373623524328544e-08 4.916412229339151702e-02 2.235402477169421613e+08 5.847873255144335000e+14
3.443975999999999948e+22 4.895636570146885275e-26 2.035229247062440088e-10 3.096629466979550700e-08 4.913702521747843194e-02 2.236224224171393514e+08 5.870792378988781250e+14
3.451382399999999895e+22 4.892934608679318218e-26 2.034105979245388150e-10 3.100872987156695836e-08 4.910990589461486366e-02 2.237047402380527258e+08 5.893742977671288750e+14
3.458788799999999843e+22 4.890230446746431032e-26 2.032981796644055824e-10 3.105104186301644019e-08 4.908276448589619229e-02 2.237872009879226983e+08 5.916724959932090000e+14
3.466195199999999790e+22 4.887524100374117023e-26 2.031856705920777553e-10 3.109323066769232207e-08 4.905560115217274392e-02 2.238698044748565555e+08 5.939738234528617500e+14
3.473601600000000157e+22 4.884815585563857901e-26 2.030730713727738530e-10 3.113529631022912128e-08 4.902841605404981845e-02 2.239525505068249404e+08 5.962782710235498750e+14
3.481008000000000105e+22 4.882104918292721482e-26 2.029603826706975476e-10 3.117723881634394264e-08 4.900120935188768956e-02 2.240354388916586637e+08 5.985858295844555000e+14
3.488414400000000052e+22 4.879392114513361691e-26 2.028476051490375090e-10 3.121905821283303075e-08 4.897398120580157693e-02 2.241184694370453656e+08 6.008964900164811250e+14
3.495820800000000000e+22 4.876677190154019132e-26 2.027347394699674823e-10 3.126075452756807094e-08 4.894673177566167405e-02 2.242016419505262673e+08 6.032102432022486250e+14
3.503227199999999948e+22 4.873960161118521092e-26 2.026217862946463394e-10 3.130232778949287384e-08 4.891946122109314121e-02 2.242849562394926548e+08 6.055270800263211250e+14
3.510633599999999895e+22 4.871241043286280965e-26 2.025087462832180277e-10 3.134377802861962333e-08 4.889216970147609864e-02 2.243684121111828387e+08 6.078469913770625000e+14
3.518039999999999843e+22 4.868519852512299401e-26 2.023956200948114663e-10 3.138510527602542224e-08 4.886485737594563339e-02 2.244520093726787865e+08 6.101699681436418750e+14
3.525446400000000210e+22 4.865796604627162008e-26 2.022824083875407528e-10 3.142630956384873214e-08 4.883752440339178547e-02 2.245357478309028149e+08 6.124960012174143750e+14
3.532852800000000157e+22 4.863071315437043371e-26 2.021691118185050603e-10 3.146739092528566758e-08 4.881017094245958254e-02 2.246196272926142812e+08 6.148250814924893750e+14
